LAT,LON,YEAR,MO,DY,RH2M,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,T2M_MIN,T2M_MAX,T2MDEW
31.31841,-92.45799,2020,3,25,77.3,11.74,2.19,5.55,17.12,28.85,18.36
31.31841,-92.45799,2020,3,26,86.01,12.37,2.72,3.3,16.05,28.42,19.43
31.31841,-92.45799,2020,3,27,86.18,11.14,2.76,3.47,17.91,29.05,20.41
31.31841,-92.45799,2020,3,28,86.79,8.7,3.75,4.44,19.66,28.36,21.4
31.31841,-92.45799,2020,3,29,77.12,9.53,2.38,3.94,14.09,23.62,14.07
31.31841,-92.45799,2020,3,30,88.85,7.87,1.64,3.97,13.83,21.7,16.14
31.31841,-92.45799,2020,3,31,85.76,10.45,4.39,5.72,10.89,21.33,15.12
31.31841,-92.45799,2020,4,1,70.89,12.88,1.76,4.44,9.77,22.65,10.85
31.31841,-92.45799,2020,4,2,80.58,9.45,2.36,4.12,12.41,21.86,13.26
31.31841,-92.45799,2020,4,3,87.52,9.68,2.4,4.6,13.33,23.01,16.11
31.31841,-92.45799,2020,4,4,88.61,7.05,1.5,3.21,15.26,22.31,16.22
31.31841,-92.45799,2020,4,5,82.85,11.37,1.46,2.62,13.89,25.25,16.11
31.31841,-92.45799,2020,4,6,82.87,12.85,1.98,3.58,14.19,27.04,17.86
31.31841,-92.45799,2020,4,7,88.62,9.82,2.19,1.95,19,28.82,21.3
31.31841,-92.45799,2020,4,8,87.42,8.88,1.42,2.09,20.61,29.48,22.17
31.31841,-92.45799,2020,4,9,86.83,10.55,1.85,3.57,16.47,27.02,19.99
31.31841,-92.45799,2020,4,10,74.24,7.61,3.05,2.9,10.55,18.17,10.48
31.31841,-92.45799,2020,4,11,79.55,16.06,1.52,3.62,8.16,24.22,13.18
31.31841,-92.45799,2020,4,12,89.27,12.36,5.83,7.18,16.57,28.93,20.41
31.31841,-92.45799,2020,4,13,77.91,10.62,2.6,3.7,8.67,19.28,10.83
31.31841,-92.45799,2020,4,14,74.66,11.57,3.1,3.07,6.42,18,7.36
31.31841,-92.45799,2020,4,15,68.8,12.43,2.41,1.97,4.65,17.08,5.29
31.31841,-92.45799,2020,4,16,67.29,16.53,2.31,3.86,5.21,21.74,7.72
31.31841,-92.45799,2020,4,17,91.53,11.99,1.24,3.07,9.29,21.28,14.71
31.31841,-92.45799,2020,4,18,85.91,8.19,3.64,5.32,14.17,22.37,15.8
31.31841,-92.45799,2020,4,19,92.23,10.56,3.94,7.11,16.7,27.26,20.32
31.31841,-92.45799,2020,4,20,82,12.81,1.08,2.84,12.24,25.05,15.39
31.31841,-92.45799,2020,4,21,77.76,13.86,1.74,4.12,14.15,28,16.92
31.31841,-92.45799,2020,4,22,89.5,8.02,5.99,9.45,16.37,24.39,18.64
31.31841,-92.45799,2020,4,23,82.16,9.36,3.36,6.17,16.32,25.69,19.11
31.31841,-92.45799,2020,4,24,74.81,12.6,2.67,6.09,14.18,26.78,16
31.31841,-92.45799,2020,4,25,79.63,8.68,2.68,1.83,15.56,24.23,15.72
31.31841,-92.45799,2020,4,26,73.12,12.93,1.58,4.53,11.68,24.61,13.53
31.31841,-92.45799,2020,4,27,71.95,13.44,2.22,4.95,11.87,25.31,13.31
31.31841,-92.45799,2020,4,28,93.36,9.97,2.41,2.53,14.62,24.6,18.56
31.31841,-92.45799,2020,4,29,82.62,9.37,4.23,5.82,14.22,23.59,16.62
31.31841,-92.45799,2020,4,30,67.96,13.15,2.9,6.2,11.17,24.32,12.59
31.31841,-92.45799,2020,5,1,74.73,14.98,2.19,5.59,11.5,26.48,15.08
31.31841,-92.45799,2020,5,2,81.24,13.43,2.28,3.52,13.99,27.42,17.43
31.31841,-92.45799,2020,5,3,83.21,11.4,2.16,2.36,16.53,27.92,18.84
31.31841,-92.45799,2020,5,4,83.94,13.18,2.18,2.82,15.96,29.14,19.66
31.31841,-92.45799,2020,5,5,83.2,12.16,2.73,4.66,17.82,29.98,20.39
31.31841,-92.45799,2020,5,6,71.81,10.91,2.48,3.24,14.36,25.27,14.54
31.31841,-92.45799,2020,5,7,74.66,13.3,1.48,4.19,11.81,25.11,13.98
31.31841,-92.45799,2020,5,8,89.51,12.49,3.99,6.15,14.37,26.86,18.66
31.31841,-92.45799,2020,5,9,72.18,9.89,3.4,3.43,10.62,20.51,10.29
31.31841,-92.45799,2020,5,10,72.4,12.52,2.08,2.86,10.94,23.45,12.06
31.31841,-92.45799,2020,5,11,69.45,14.4,2.33,4.33,11.2,25.6,13.31
31.31841,-92.45799,2020,5,12,79.04,12.82,2.75,3.39,13.28,26.11,16.28
31.31841,-92.45799,2020,5,13,86.86,10.46,2.26,2.46,17,27.46,19.86
31.31841,-92.45799,2020,5,14,91.67,7.33,2.84,3,19.93,27.26,21.74
31.31841,-92.45799,2020,5,15,88.86,7.64,1.39,2.16,20.92,28.55,22.12
31.31841,-92.45799,2020,5,16,91.58,5.03,3.66,4.23,21.07,26.09,21.92
31.31841,-92.45799,2020,5,17,89.34,4.09,2.49,2.35,20.26,24.35,20.24
31.31841,-92.45799,2020,5,18,77.24,11.06,2.2,2.69,16.12,27.18,17.52
31.31841,-92.45799,2020,5,19,78.76,14.1,1.98,4.09,17.52,31.62,20.67
31.31841,-92.45799,2020,5,20,84.01,9.65,2.49,3.92,19.3,28.95,20.77
31.31841,-92.45799,2020,5,21,83.89,10.45,2.7,3.34,19.62,30.07,21.62
31.31841,-92.45799,2020,5,22,87.64,8.11,2.34,2.45,20.82,28.93,22.62
31.31841,-92.45799,2020,5,23,91.13,6.23,2.45,2.54,22,28.23,23.42
31.31841,-92.45799,2020,5,24,87.63,6.62,1.77,2.99,21.49,28.11,22.25
31.31841,-92.45799,2020,5,25,92.24,5.56,2.61,2.4,21.34,26.89,22.6
31.31841,-92.45799,2020,5,26,87.64,6.67,2.67,3.66,19.9,26.58,20.91
31.31841,-92.45799,2020,5,27,75.94,9.79,1.46,2.66,18.4,28.19,18.67
31.31841,-92.45799,2020,5,28,83.05,8.99,2.55,4.22,17.55,26.54,19.35
31.31841,-92.45799,2020,5,29,78.38,10.77,2.03,4.48,18.65,29.42,20.03
31.31841,-92.45799,2020,5,30,77.47,10.83,1.38,2.81,18.92,29.75,19.91
31.31841,-92.45799,2020,5,31,73.77,10.13,1.6,2.07,18.67,28.81,18.3
31.31841,-92.45799,2020,6,1,71.52,11.95,1.45,4.02,18.43,30.38,19.06
31.31841,-92.45799,2020,6,2,73.11,11.33,1,2.73,19.76,31.09,20.21
31.31841,-92.45799,2020,6,3,80.13,9.01,1.88,4.98,21.85,30.86,22.44
31.31841,-92.45799,2020,6,4,79.38,10.7,1.54,3.01,21.28,31.97,22.54
31.31841,-92.45799,2020,6,5,75.04,11.2,1.36,3.18,21.64,32.84,22.69
31.31841,-92.45799,2020,6,6,79.12,10.1,3.5,5.28,21.48,31.58,22.58
31.31841,-92.45799,2020,6,7,87.34,7.02,3.48,4.49,22.32,29.34,23.45
31.31841,-92.45799,2020,6,8,84.15,8.02,1.92,2.35,23.46,31.49,24.22
31.31841,-92.45799,2020,6,9,81.8,8.5,2.6,2.32,24.43,32.93,24.66
31.31841,-92.45799,2020,6,10,74.46,10.02,2.19,2.64,18.7,28.72,19.57
31.31841,-92.45799,2020,6,11,73.35,11.37,1.98,2.84,17.21,28.58,17.68
31.31841,-92.45799,2020,6,12,70.41,12.6,2.98,4.4,16.45,29.05,17.34
31.31841,-92.45799,2020,6,13,69.59,11.98,2.63,3.41,18.41,30.39,18.39
31.31841,-92.45799,2020,6,14,74.09,13.6,1.04,3.31,19.2,32.8,21.3
31.31841,-92.45799,2020,6,15,65.85,11.05,1.41,4.25,22.18,33.23,21.03
31.31841,-92.45799,2020,6,16,68.96,12,2.12,5.34,20.6,32.6,20.45
31.31841,-92.45799,2020,6,17,64.85,13.28,0.8,3.24,18.67,31.96,18.49
31.31841,-92.45799,2020,6,18,63.05,13.85,1.52,4.46,19.26,33.11,19.01
31.31841,-92.45799,2020,6,19,65.28,12.73,1.92,5.06,20.61,33.35,20.1
31.31841,-92.45799,2020,6,20,69.67,12.27,2.31,4.48,21.02,33.29,20.85
31.31841,-92.45799,2020,6,21,81.72,8.26,2.76,4.24,22.65,30.91,22.87
31.31841,-92.45799,2020,6,22,93.71,4.9,2.97,3.07,22.91,27.81,23.9
31.31841,-92.45799,2020,6,23,81.08,8.96,2.03,1.47,22.3,31.25,22.61
31.31841,-92.45799,2020,6,24,93.76,5.43,1.17,1.72,22.02,27.46,22.99
31.31841,-92.45799,2020,6,25,91.77,5.26,2.26,2.62,22.55,27.81,23.33
31.31841,-92.45799,2020,6,26,88.36,6.44,0.86,3.12,21.97,28.41,22.82
31.31841,-92.45799,2020,6,27,81.42,9.01,2.41,3.06,22.69,31.7,23.27
31.31841,-92.45799,2020,6,28,83.13,8.29,2.2,2.67,23.44,31.73,24.19
31.31841,-92.45799,2020,6,29,86.41,6.55,2.3,2.85,24,30.55,24.34
31.31841,-92.45799,2020,6,30,85.89,6.55,1.8,1.95,24.56,31.11,24.44
31.31841,-92.45799,2020,7,1,82.31,7.56,1.41,2.58,24.63,32.18,24.39
31.31841,-92.45799,2020,7,2,77.84,9.34,2.5,4.6,23.38,32.72,23.76
31.31841,-92.45799,2020,7,3,86.75,7.75,0.91,2.53,22.68,30.43,24.17
31.31841,-92.45799,2020,7,4,84.74,8.57,1.45,1.09,21.44,30.01,23.06
31.31841,-92.45799,2020,7,5,82.22,7.42,1.96,2.98,23.31,30.73,23.69
31.31841,-92.45799,2020,7,6,87.25,6.2,2.68,3.34,23.26,29.47,23.66
31.31841,-92.45799,2020,7,7,88.8,7.79,1.35,3.09,22.07,29.87,23.74
31.31841,-92.45799,2020,7,8,85.35,7.84,1.55,2.93,23.8,31.64,24.49
31.31841,-92.45799,2020,7,9,78.49,11.61,1.25,3.64,22.99,34.6,24.43
31.31841,-92.45799,2020,7,10,74.87,10.18,1.93,3.17,23.6,33.78,24.05
31.31841,-92.45799,2020,7,11,70.37,11.36,1.68,3.71,24.74,36.1,24.51
31.31841,-92.45799,2020,7,12,70.91,11.85,0.69,3.14,24.52,36.38,24.23
31.31841,-92.45799,2020,7,13,71.78,11.62,0.66,2.58,24.52,36.13,24.41
31.31841,-92.45799,2020,7,14,75.05,9.6,1.81,3.3,25.46,35.06,24.63
31.31841,-92.45799,2020,7,15,77.52,9.39,1.63,3.62,23.99,33.38,24.28
31.31841,-92.45799,2020,7,16,75.46,10.27,2.2,4.36,24.41,34.69,23.78
31.31841,-92.45799,2020,7,17,76.1,10.7,1.7,3.31,23.06,33.76,23.47
31.31841,-92.45799,2020,7,18,70.91,11.9,1.73,4.8,22.95,34.86,23.04
31.31841,-92.45799,2020,7,19,74.32,9.32,2.48,3.51,23.73,33.05,23.15
31.31841,-92.45799,2020,7,20,85.63,6.87,1.53,1.6,23.19,30.06,23.8
31.31841,-92.45799,2020,7,21,88.94,6.04,0.83,2.22,23.49,29.53,24.43
31.31841,-92.45799,2020,7,22,80.39,8.1,0.72,2.85,24.29,32.39,24.2
31.31841,-92.45799,2020,7,23,75.41,10.68,3.09,3.95,23.35,34.04,23.64
31.31841,-92.45799,2020,7,24,81.39,8.36,2.78,2.45,23.97,32.33,24.13
31.31841,-92.45799,2020,7,25,86.73,7.72,2.19,1.88,23.32,31.04,24.19
31.31841,-92.45799,2020,7,26,89.85,5.16,1.64,1.12,22.76,27.92,23.36
31.31841,-92.45799,2020,7,27,86.18,5.87,1.71,2.74,22.07,27.93,22.35
31.31841,-92.45799,2020,7,28,86.38,7.44,2.12,2.96,22.64,30.08,23.83
31.31841,-92.45799,2020,7,29,81.67,9.03,2.53,2.86,23.87,32.9,24.23
31.31841,-92.45799,2020,7,30,83.15,8.36,2.22,2.17,24.17,32.53,24.63
31.31841,-92.45799,2020,7,31,79.76,9.94,2.95,3.18,23.53,33.47,24.25
31.31841,-92.45799,2020,8,1,79.97,6.79,1.1,3.18,23.15,29.94,22.87
31.31841,-92.45799,2020,8,2,67.09,11.61,0.75,1.76,20.73,32.35,20.16
31.31841,-92.45799,2020,8,3,66.42,13.49,1,3.39,20.42,33.91,20.29
31.31841,-92.45799,2020,8,4,69.16,14.23,2.04,3.56,19.55,33.77,20.45
31.31841,-92.45799,2020,8,5,70.71,13.21,2.56,4.07,21.08,34.3,21.27
31.31841,-92.45799,2020,8,6,64.91,13.18,0.7,2.48,21.32,34.5,20.28
31.31841,-92.45799,2020,8,7,57.68,15.22,0.89,3.12,20.39,35.61,19.06
31.31841,-92.45799,2020,8,8,65.21,13.26,1.29,4.13,22.85,36.11,21.91
31.31841,-92.45799,2020,8,9,70.49,12.46,1.3,3.8,23.4,35.86,23.4
31.31841,-92.45799,2020,8,10,66.85,11.97,1.29,3.37,24.01,35.98,22.64
31.31841,-92.45799,2020,8,11,65.08,13.26,1.27,3.55,23.35,36.61,22.45
31.31841,-92.45799,2020,8,12,71.2,11.16,1.17,3.22,24.06,35.22,23.53
31.31841,-92.45799,2020,8,13,73.01,10.34,1.53,4.29,24.82,35.17,24.04
31.31841,-92.45799,2020,8,14,75.85,8.72,2.28,3.71,24.83,33.56,24.15
31.31841,-92.45799,2020,8,15,69.54,11.01,1.75,3.05,25.01,36.03,23.88
31.31841,-92.45799,2020,8,16,70.28,11.39,0.62,2.52,24,35.39,23.79
31.31841,-92.45799,2020,8,17,57.03,11.63,2.74,2.89,22.78,34.41,18.65
31.31841,-92.45799,2020,8,18,52.55,15.56,0.77,3.08,20.84,36.4,17.7
31.31841,-92.45799,2020,8,19,57.73,12.55,1.47,3.05,21.67,34.22,18.52
31.31841,-92.45799,2020,8,20,58.04,13.75,1.35,3.05,19.41,33.16,17.2
31.31841,-92.45799,2020,8,21,67.16,11.55,1.42,3.88,19.95,31.51,19.04
31.31841,-92.45799,2020,8,22,57.14,14.28,2,5.07,21.47,35.75,18.81
31.31841,-92.45799,2020,8,23,61.77,13.29,2.14,4.46,21.79,35.08,20.1
31.31841,-92.45799,2020,8,24,75.11,9.82,2.59,3.22,22.77,32.58,22.68
31.31841,-92.45799,2020,8,25,82.11,7.72,1.95,1.73,23.74,31.46,24.12
31.31841,-92.45799,2020,8,26,83.91,7.35,3.53,4.6,24.78,32.14,24.68
31.31841,-92.45799,2020,8,27,84.92,5.7,11.9,15.72,25.42,31.12,24.6
31.31841,-92.45799,2020,8,28,84.15,8,1.49,1.99,24.97,32.97,25.39
31.31841,-92.45799,2020,8,29,83.2,8.3,1.51,3.11,24.14,32.45,24.73
31.31841,-92.45799,2020,8,30,81.66,9.81,1.93,3.95,24.1,33.91,24.89
31.31841,-92.45799,2020,8,31,85.34,6.33,2.15,2.11,25.35,31.68,25.07
31.31841,-92.45799,2020,9,1,83.38,7.55,2.92,3.52,25.16,32.71,25.18
31.31841,-92.45799,2020,9,2,78.18,9.57,2.9,2.45,24.17,33.73,24.31
31.31841,-92.45799,2020,9,3,80.28,10.6,1.48,2.61,22.45,33.06,24.01
31.31841,-92.45799,2020,9,4,84.01,7.03,0.93,3.38,24.44,31.47,24.5
31.31841,-92.45799,2020,9,5,87.37,7.22,1.21,2.34,22.97,30.19,23.97
31.31841,-92.45799,2020,9,6,60.64,14.35,1.42,3.77,19.2,33.56,18.02
31.31841,-92.45799,2020,9,7,64.1,13.04,1.43,3.28,20.64,33.68,19.18
31.31841,-92.45799,2020,9,8,69.9,12.81,0.46,3.11,20.58,33.39,20.81
31.31841,-92.45799,2020,9,9,76.59,9.82,1.32,2.41,23.16,32.98,23.15
31.31841,-92.45799,2020,9,10,70.12,11.93,1.33,3.57,22.62,34.54,21.92
31.31841,-92.45799,2020,9,11,78.84,10.73,1.61,1.61,21.49,32.22,22.55
31.31841,-92.45799,2020,9,12,86.42,6.92,0.96,1.45,23.47,30.39,23.87
31.31841,-92.45799,2020,9,13,80.39,9.37,2.01,2.36,23.04,32.4,23.41
31.31841,-92.45799,2020,9,14,75.49,9.27,2.42,1.92,23.22,32.49,22.67
31.31841,-92.45799,2020,9,15,69.73,10.47,2.14,2.37,23.09,33.56,21.86
31.31841,-92.45799,2020,9,16,70.43,10.19,3.18,2.84,22.77,32.97,21.4
31.31841,-92.45799,2020,9,17,77.57,6.71,1.54,2.5,22.41,29.12,21.11
31.31841,-92.45799,2020,9,18,74.12,6.08,1.87,2.55,19.96,26.04,18.1
31.31841,-92.45799,2020,9,19,72.02,10.7,2.09,1.2,17.9,28.61,17.16
31.31841,-92.45799,2020,9,20,80.69,8.3,3.01,2.98,17.45,25.75,17.85
31.31841,-92.45799,2020,9,21,89.68,5.03,1.94,1.81,17.75,22.78,17.95
31.31841,-92.45799,2020,9,22,90.9,8.07,3.39,4.72,17.62,25.69,19.28
31.31841,-92.45799,2020,9,23,94.17,8.33,3.76,5.73,19,27.33,22.02
31.31841,-92.45799,2020,9,24,87.81,6.85,2.81,3.69,18.71,25.56,19.33
31.31841,-92.45799,2020,9,25,82.81,9.08,0.65,2.57,17.16,26.24,18
31.31841,-92.45799,2020,9,26,81.01,11.91,1.75,4.97,15.91,27.82,18.32
31.31841,-92.45799,2020,9,27,84.26,13.2,1.64,4.19,16.91,30.1,20.54
31.31841,-92.45799,2020,9,28,86.63,8.77,3.79,4.33,15.4,24.17,18.45
31.31841,-92.45799,2020,9,29,72.18,10.79,2.4,3.26,12.39,23.19,12.25
31.31841,-92.45799,2020,9,30,65.34,14.54,1.63,4.61,11.86,26.4,12.31
31.31841,-92.45799,2020,10,1,75.2,14.31,2.3,4.81,12.43,26.74,14.06
31.31841,-92.45799,2020,10,2,71.71,12.49,1.85,4.69,11.72,24.21,11.79
31.31841,-92.45799,2020,10,3,64.54,14.96,1.72,4.06,9.29,24.25,10.19
31.31841,-92.45799,2020,10,4,68.73,13.63,2.77,5.93,12.95,26.59,13.56
31.31841,-92.45799,2020,10,5,75.38,13.15,1.16,3.72,11.97,25.12,13.26
31.31841,-92.45799,2020,10,6,72.78,15.77,0.85,4.34,11.11,26.89,13.6
31.31841,-92.45799,2020,10,7,83.83,13.59,0.94,3.77,14.86,28.45,18.9
31.31841,-92.45799,2020,10,8,94.9,7.13,1.82,3.86,19.85,26.98,22.15
31.31841,-92.45799,2020,10,9,95.93,2.39,5.76,8.6,21.13,23.52,21.89
31.31841,-92.45799,2020,10,10,86.14,7.43,6.93,10.62,19.44,26.87,20.34
31.31841,-92.45799,2020,10,11,84.77,12.07,1.18,3.76,17.29,29.36,20.58
31.31841,-92.45799,2020,10,12,87.62,9.86,2.64,2.69,20,29.86,22.24
31.31841,-92.45799,2020,10,13,76.92,11.81,0.9,3.68,13.25,25.06,14.96
31.31841,-92.45799,2020,10,14,78.39,15.29,1.9,5.49,10.47,25.75,13.85
31.31841,-92.45799,2020,10,15,87.73,13.68,4.57,6.85,14.81,28.49,19.32
31.31841,-92.45799,2020,10,16,78.52,9.02,3.48,3.46,9.72,18.74,10.6
31.31841,-92.45799,2020,10,17,74.52,14.01,1.7,2.46,7.76,21.77,10.2
31.31841,-92.45799,2020,10,18,88.99,14.36,1.51,3.05,12.24,26.6,17.44
31.31841,-92.45799,2020,10,19,88.13,10.17,1.02,2.24,17.75,27.91,20.29
31.31841,-92.45799,2020,10,20,86.67,8.66,1.11,2.8,18.02,26.69,19.67
31.31841,-92.45799,2020,10,21,86.22,11.23,0.94,2.96,17.72,28.96,20.39
31.31841,-92.45799,2020,10,22,89.92,9.51,0.97,3.68,18.13,27.64,20.91
31.31841,-92.45799,2020,10,23,90.79,10.16,3.03,4.49,17.46,27.62,21.17
31.31841,-92.45799,2020,10,24,88.16,7.85,2.75,2.59,10.99,18.84,13.24
31.31841,-92.45799,2020,10,25,87.76,10.11,1.13,2.79,10.55,20.66,12.88
31.31841,-92.45799,2020,10,26,89.16,12.45,1.45,4.12,12.51,24.97,16.12
31.31841,-92.45799,2020,10,27,90.97,12.13,1.33,2.72,14.8,26.93,18.59
31.31841,-92.45799,2020,10,28,94.83,15.93,4.47,6.42,11.77,27.7,20.21
31.31841,-92.45799,2020,10,29,77.22,9.04,3.69,4.29,5.71,14.75,6.3
31.31841,-92.45799,2020,10,30,79.41,9.53,1.81,1.84,6.52,16.05,6.85
31.31841,-92.45799,2020,10,31,76.96,15.98,1.55,4.26,4.17,20.15,8.42
31.31841,-92.45799,2020,11,1,80.31,13.09,3.44,5.16,8.04,21.13,10.02
31.31841,-92.45799,2020,11,2,67.76,12.18,1.66,2,4.44,16.62,4.1
31.31841,-92.45799,2020,11,3,62.72,17.52,2.31,3.92,3.81,21.33,4.9
31.31841,-92.45799,2020,11,4,72.64,14.81,1.6,4.9,6.74,21.55,8.47
31.31841,-92.45799,2020,11,5,81.68,13.44,1.65,4.48,8.09,21.54,10.31
31.31841,-92.45799,2020,11,6,88.44,14.91,1.02,4.2,9.14,24.05,14.33
31.31841,-92.45799,2020,11,7,92.26,9.3,1.21,1.85,14.72,24.02,17.52
31.31841,-92.45799,2020,11,8,91.52,9.98,2.06,2.8,16.05,26.04,19.12
31.31841,-92.45799,2020,11,9,88.89,8.75,1.58,2,17.99,26.74,19.41
31.31841,-92.45799,2020,11,10,85.82,10.53,1.12,2.55,17.3,27.82,19.69
31.31841,-92.45799,2020,11,11,86.72,11.64,2.32,3.82,13.61,25.24,17.39
31.31841,-92.45799,2020,11,12,81.54,13.22,0.95,3.47,9.6,22.83,12.12
31.31841,-92.45799,2020,11,13,76.39,13.44,1.03,3.46,9.84,23.28,11.5
31.31841,-92.45799,2020,11,14,88.04,13.33,2.08,3.72,11.95,25.27,16.22
31.31841,-92.45799,2020,11,15,78.24,12.02,2.99,2.25,7.69,19.71,11.96
31.31841,-92.45799,2020,11,16,71.23,14.45,1.91,2.96,3.98,18.43,5.56
31.31841,-92.45799,2020,11,17,72.06,14.44,1.81,4.2,5.54,19.97,6.5
31.31841,-92.45799,2020,11,18,67.46,15.03,1.44,4.09,4.34,19.37,5.29
31.31841,-92.45799,2020,11,19,84.95,16.07,1.84,4.32,5.67,21.73,10.68
31.31841,-92.45799,2020,11,20,87.71,13.46,1.53,3.78,10.81,24.27,14.87
31.31841,-92.45799,2020,11,21,83.52,11.57,1.27,3.47,12.27,23.85,14.2
31.31841,-92.45799,2020,11,22,84.29,12.57,4.11,6.73,11.31,23.88,14.14
31.31841,-92.45799,2020,11,23,78.55,9.55,2.67,3.55,7.13,16.68,7.25
31.31841,-92.45799,2020,11,24,94.53,16.36,2.51,5.85,5.64,22.01,13.44
31.31841,-92.45799,2020,11,25,90.13,13.75,2.53,4.23,9.81,23.56,16.81
31.31841,-92.45799,2020,11,26,87.65,11.25,1.21,2.47,7.67,18.91,11.2
31.31841,-92.45799,2020,11,27,99.26,7.6,2.53,3,13.55,21.15,17.51
31.31841,-92.45799,2020,11,28,94.35,3.74,1.58,2.14,11.15,14.89,11.54
31.31841,-92.45799,2020,11,29,91.19,9.75,4.21,5.57,5.77,15.52,9.48
31.31841,-92.45799,2020,11,30,71.31,10.21,3.37,3.04,-0.32,9.89,0.26
31.31841,-92.45799,2020,12,1,70.21,15.22,2.48,5.85,-2.68,12.54,-1.02
31.31841,-92.45799,2020,12,2,84.51,15.21,4.01,5.32,-0.32,14.89,4.21
31.31841,-92.45799,2020,12,3,94.14,6.02,2.36,3.15,6.5,12.52,8.1
31.31841,-92.45799,2020,12,4,85.45,10.17,1.73,1.03,2.26,12.43,4.64
31.31841,-92.45799,2020,12,5,82.53,12.61,1.41,3.48,0.73,13.34,3.76
31.31841,-92.45799,2020,12,6,86.62,12.17,1.55,3.35,3.61,15.79,6.51
31.31841,-92.45799,2020,12,7,82.5,9.87,1.66,1.84,3.84,13.71,4.93
31.31841,-92.45799,2020,12,8,85.87,15.42,1.77,4.61,2.12,17.53,6.46
31.31841,-92.45799,2020,12,9,78.61,15.6,2.17,5.95,4.69,20.28,7.46
31.31841,-92.45799,2020,12,10,95.24,14.64,1.22,4.37,6.49,21.13,12.1
31.31841,-92.45799,2020,12,11,91.9,10.12,2.17,2.31,10.72,20.83,14
31.31841,-92.45799,2020,12,12,89.6,10.51,1.66,2.7,7.9,18.41,12.31
31.31841,-92.45799,2020,12,13,97.81,13.04,4.43,7.16,6.55,19.59,11.19
31.31841,-92.45799,2020,12,14,82.36,9.49,3.8,3.94,0.82,10.31,2.53
31.31841,-92.45799,2020,12,15,93.34,9.2,1.72,3.3,-0.17,9.04,3.73
31.31841,-92.45799,2020,12,16,89.82,9.15,2.48,2.13,-0.63,8.53,3.22
31.31841,-92.45799,2020,12,17,79.65,11.67,1.33,3.04,-1.49,10.17,0.12
31.31841,-92.45799,2020,12,18,84.96,15.39,1.77,4.78,-1.95,13.44,2.54
31.31841,-92.45799,2020,12,19,96.14,12.8,4.25,6.44,4.62,17.42,9.79
31.31841,-92.45799,2020,12,20,94.92,8.06,1.54,2.71,5.42,13.48,8.07
31.31841,-92.45799,2020,12,21,81.32,14.16,1.74,3.98,4.02,18.18,6.74
31.31841,-92.45799,2020,12,22,89.42,13.29,1.95,5.52,5.15,18.44,8.68
31.31841,-92.45799,2020,12,23,99.56,11.24,3.74,4.6,7.56,18.8,14.12
31.31841,-92.45799,2020,12,24,65.82,9.9,4.83,4.77,-0.11,9.79,-1.59
31.31841,-92.45799,2020,12,25,68.99,11.3,2.31,3.62,-2.43,8.87,-2.35
31.31841,-92.45799,2020,12,26,78.14,16.03,1.24,4.47,-1.92,14.11,1.5
