LAT,LON,YEAR,MO,DY,RH2M,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,T2M_MIN,T2M_MAX,T2MDEW
40.72981,-74.00989,2020,5,9,60.87,6.72,2.39,2.56,0.56,7.28,-3.09
40.72981,-74.00989,2020,5,10,68.67,13.88,2.15,2.71,0.46,14.34,2.46
40.72981,-74.00989,2020,5,11,79.06,10.05,3.38,6.11,4.44,14.49,5.6
40.72981,-74.00989,2020,5,12,61.38,10.09,2.7,2.85,3.01,13.1,1.01
40.72981,-74.00989,2020,5,13,64.41,13.78,1.23,2.34,1.25,15.03,2.11
40.72981,-74.00989,2020,5,14,73.07,14.64,2.59,4.3,4.33,18.97,7.74
40.72981,-74.00989,2020,5,15,81.82,12.64,2.74,5.55,12.42,25.05,15.64
40.72981,-74.00989,2020,5,16,75.07,10.1,2.61,5.22,12.84,22.94,13.36
40.72981,-74.00989,2020,5,17,79.5,6.78,1.35,1.73,10.3,17.09,9.86
40.72981,-74.00989,2020,5,18,79.92,6.13,2.1,3.47,10.11,16.24,9.64
40.72981,-74.00989,2020,5,19,67.85,8.25,3.21,3.95,9.11,17.36,7.05
40.72981,-74.00989,2020,5,20,67.68,11.18,2.56,3.03,5.28,16.46,5.31
40.72981,-74.00989,2020,5,21,75.63,14.2,1.03,2.72,4.5,18.7,7.58
40.72981,-74.00989,2020,5,22,86.11,13.36,3.06,4.66,8.49,21.85,13.38
40.72981,-74.00989,2020,5,23,86.77,11.91,4.26,6.33,10.94,22.84,14.59
40.72981,-74.00989,2020,5,24,75.84,9.69,2.06,2.15,9.24,18.93,9.7
40.72981,-74.00989,2020,5,25,85.38,10.47,1.3,2.53,10.63,21.1,13.35
40.72981,-74.00989,2020,5,26,86.81,11.7,1.88,4.34,12.42,24.12,15.66
40.72981,-74.00989,2020,5,27,84.08,10.85,1.91,3.34,13.09,23.94,15.39
40.72981,-74.00989,2020,5,28,90.28,9.12,3.26,4.74,13.9,23.02,17.25
40.72981,-74.00989,2020,5,29,90.9,8.01,2.03,3.32,17.05,25.06,19.1
40.72981,-74.00989,2020,5,30,74.57,8.89,1.58,3.8,15.85,24.75,15.35
40.72981,-74.00989,2020,5,31,61.92,10.6,1.4,1.94,8.68,19.28,7.53
40.72981,-74.00989,2020,6,1,66.15,12.48,1.61,1.47,6.83,19.31,7.43
40.72981,-74.00989,2020,6,2,74.3,10.29,2.37,3.97,10.63,20.92,11.46
40.72981,-74.00989,2020,6,3,91.03,10.53,1.84,2.51,14.6,25.13,18.58
40.72981,-74.00989,2020,6,4,80.42,10.95,2.13,4.78,16.45,27.4,18.49
40.72981,-74.00989,2020,6,5,89.71,6.7,1.31,2.24,18.14,24.84,19.58
40.72981,-74.00989,2020,6,6,77.94,11.55,1.57,4.55,16.32,27.87,18.55
40.72981,-74.00989,2020,6,7,68.44,8.46,1.81,1.82,14.23,22.7,12.45
40.72981,-74.00989,2020,6,8,64.67,12.35,1.28,2.14,11.57,23.92,11.59
40.72981,-74.00989,2020,6,9,70.63,13.84,2.08,4.46,13.79,27.63,15.83
40.72981,-74.00989,2020,6,10,86.36,8.64,3.77,5.98,18.14,26.78,20.08
40.72981,-74.00989,2020,6,11,86.47,8.31,3.6,4.39,19.06,27.37,20.32
40.72981,-74.00989,2020,6,12,69.33,10.03,1.73,2.6,16.82,26.85,15.94
40.72981,-74.00989,2020,6,13,61.28,10.14,1.87,3.35,11.98,22.12,9.62
40.72981,-74.00989,2020,6,14,64.7,12.06,2.75,5.2,10.11,22.17,9.64
40.72981,-74.00989,2020,6,15,70.03,11.37,2.02,3.16,11.93,23.3,12.2
40.72981,-74.00989,2020,6,16,70.11,10.85,2.75,4.35,12.75,23.6,12.69
40.72981,-74.00989,2020,6,17,73.37,11.84,1.55,2.12,13.27,25.11,14.43
40.72981,-74.00989,2020,6,18,83.47,10.2,1.66,2.15,15.15,25.35,17.51
40.72981,-74.00989,2020,6,19,77.87,10.55,1.63,3.24,16.14,26.68,17.8
40.72981,-74.00989,2020,6,20,82.4,8.72,1.7,3.93,17.55,26.27,19.03
40.72981,-74.00989,2020,6,21,78.44,10.12,1.04,3.31,17.8,27.92,19.3
40.72981,-74.00989,2020,6,22,71.52,11.72,1.88,3.8,18.9,30.62,19.59
40.72981,-74.00989,2020,6,23,75.65,10.3,2.12,3.42,19.16,29.47,20.13
40.72981,-74.00989,2020,6,24,69.16,8.7,1.54,2.47,19.49,28.2,18.02
40.72981,-74.00989,2020,6,25,62.61,10.8,1.9,3.16,18.06,28.86,16.07
40.72981,-74.00989,2020,6,26,61.96,11.79,1.4,3.15,17.39,29.18,15.8
40.72981,-74.00989,2020,6,27,78.63,9.82,4.06,6.54,18.73,28.56,19.66
40.72981,-74.00989,2020,6,28,71.43,11.49,1.53,3.24,19.92,31.41,20.17
40.72981,-74.00989,2020,6,29,70.08,10.84,1.84,2.02,18.71,29.55,18.39
40.72981,-74.00989,2020,6,30,75.62,8.39,1.5,3.56,17.64,26.03,17.79
40.72981,-74.00989,2020,7,1,74.8,8.91,1.61,3.18,18.67,27.58,18.42
40.72981,-74.00989,2020,7,2,66.06,13.93,0.66,2.55,18.37,32.3,18.92
40.72981,-74.00989,2020,7,3,70.46,10.04,2.17,4.19,22.08,32.13,20.48
40.72981,-74.00989,2020,7,4,68.77,10.53,1.48,2.85,20.12,30.64,19
40.72981,-74.00989,2020,7,5,60.57,12.93,1.39,2.63,19.71,32.63,18.69
40.72981,-74.00989,2020,7,6,61.99,12.85,3.47,5.23,21.56,34.41,19.37
40.72981,-74.00989,2020,7,7,83.34,7.35,1.19,1.29,21.16,28.51,21.33
40.72981,-74.00989,2020,7,8,84.25,5.79,0.65,1.73,22.03,27.82,22.18
40.72981,-74.00989,2020,7,9,72.33,10.76,2.57,4.12,21.41,32.17,21.45
40.72981,-74.00989,2020,7,10,95.31,2.59,4.63,5.62,22.12,24.71,22.68
40.72981,-74.00989,2020,7,11,87.48,6.65,2.75,4.42,21.56,28.22,22.63
40.72981,-74.00989,2020,7,12,74.23,9.31,1.77,1.99,19.99,29.31,19.89
40.72981,-74.00989,2020,7,13,76.36,8.42,1.61,3.77,20.26,28.68,19.52
40.72981,-74.00989,2020,7,14,69.82,10.25,1.72,2.69,18.43,28.67,18.14
40.72981,-74.00989,2020,7,15,75.37,8.8,1.55,3.01,18.92,27.72,18.53
40.72981,-74.00989,2020,7,16,73.78,7.01,2.34,2.65,18.8,25.81,17.05
40.72981,-74.00989,2020,7,17,81.61,10.95,2.21,2.51,19.01,29.96,20.96
40.72981,-74.00989,2020,7,18,63.27,14.02,2.21,4.18,18.97,32.99,18.95
40.72981,-74.00989,2020,7,19,65.86,10.87,2.05,3.54,21.84,32.71,20.49
40.72981,-74.00989,2020,7,20,70.43,10.33,1.7,3.39,22.73,33.06,21.76
40.72981,-74.00989,2020,7,21,60.63,12.28,1.67,3.66,21.21,33.49,19.4
40.72981,-74.00989,2020,7,22,75.4,9.89,3.15,4.9,23.04,32.94,22.77
40.72981,-74.00989,2020,7,23,80.52,7.71,1.67,1.92,22.66,30.37,22.74
40.72981,-74.00989,2020,7,24,89.39,3.25,1.84,2.98,21.7,24.96,21.64
40.72981,-74.00989,2020,7,25,70.5,11.29,2.36,5.12,19.6,30.89,20.19
40.72981,-74.00989,2020,7,26,66.87,10.85,1.63,3.24,21.57,32.42,20.38
40.72981,-74.00989,2020,7,27,62.32,12.16,1.55,3.78,21.47,33.63,20.08
40.72981,-74.00989,2020,7,28,66.2,10.39,1.68,2.97,22.28,32.66,20.69
40.72981,-74.00989,2020,7,29,59.89,11,2.49,4.41,21.86,32.86,18.88
40.72981,-74.00989,2020,7,30,64.17,9.92,3.23,5.4,20.94,30.86,18.74
40.72981,-74.00989,2020,7,31,77.61,7.05,1.15,2.25,21.19,28.24,20.25
40.72981,-74.00989,2020,8,1,63.29,11.99,2.72,4.91,19.72,31.71,18.49
40.72981,-74.00989,2020,8,2,81.87,7.66,2.45,3.08,21.96,29.62,22.55
40.72981,-74.00989,2020,8,3,65.43,9.36,1.67,2.26,21.85,31.21,19.34
40.72981,-74.00989,2020,8,4,90.43,4.04,10.56,15.13,21.27,25.31,21.88
40.72981,-74.00989,2020,8,5,74.07,9.01,2,3.54,19.71,28.71,19.13
40.72981,-74.00989,2020,8,6,76.29,7.83,0.87,2.57,17.91,25.74,17.64
40.72981,-74.00989,2020,8,7,87.64,5.36,1.05,1.61,19.47,24.83,19.69
40.72981,-74.00989,2020,8,8,78.79,9.1,1.22,3.66,19.31,28.41,19.94
40.72981,-74.00989,2020,8,9,77.99,10.59,1.69,3.48,18.85,29.44,20.28
40.72981,-74.00989,2020,8,10,73.1,11.47,1.58,4.01,20.46,31.94,21.12
40.72981,-74.00989,2020,8,11,78.91,9.28,2.34,3.61,21.55,30.83,22.17
40.72981,-74.00989,2020,8,12,77.82,8.87,1.93,4.01,22.33,31.2,22.59
40.72981,-74.00989,2020,8,13,86.75,3.81,1.46,1.75,21.71,25.52,21.13
40.72981,-74.00989,2020,8,14,72.29,9.53,1.84,2.24,20.16,29.69,19.32
40.72981,-74.00989,2020,8,15,67.46,8.11,1.39,1.99,20.01,28.12,17.08
40.72981,-74.00989,2020,8,16,87.75,4.99,2.03,2.01,17.96,22.95,18.03
40.72981,-74.00989,2020,8,17,79.86,11.29,1.43,2.88,15.82,27.11,18.1
40.72981,-74.00989,2020,8,18,69.38,10.1,1.7,3.47,17.59,27.69,17.15
40.72981,-74.00989,2020,8,19,75.36,7.61,1.62,3.94,17.16,24.77,16.86
40.72981,-74.00989,2020,8,20,60.7,12.06,1.69,3.82,14.36,26.42,12.8
40.72981,-74.00989,2020,8,21,72.06,11.98,1.23,3.11,17.13,29.11,17.78
40.72981,-74.00989,2020,8,22,73.3,10.82,1.6,4.09,19.89,30.7,19.82
40.72981,-74.00989,2020,8,23,75.95,10.04,1.48,3.62,19.73,29.77,20.28
40.72981,-74.00989,2020,8,24,72.46,11.01,1.09,3.83,20.67,31.68,20.76
40.72981,-74.00989,2020,8,25,69.07,10.53,1.73,3.79,20.62,31.15,19.81
40.72981,-74.00989,2020,8,26,55.9,8.01,2.97,4.24,17.54,25.55,12.25
40.72981,-74.00989,2020,8,27,70.25,12.9,4.86,8.39,19.08,31.98,19.39
40.72981,-74.00989,2020,8,28,76.18,9.61,1.2,2.21,20.35,29.96,20.31
40.72981,-74.00989,2020,8,29,86.56,6.56,2.14,3.27,22.02,28.57,21.94
40.72981,-74.00989,2020,8,30,62.34,9.92,2.28,2.97,16.52,26.43,13.89
40.72981,-74.00989,2020,8,31,70,8.93,0.85,2.93,15.01,23.94,13.92
40.72981,-74.00989,2020,9,1,83.72,7.21,1.7,1.27,17.72,24.94,18.1
40.72981,-74.00989,2020,9,2,89.29,7.08,1.04,2.34,19.69,26.77,21.41
40.72981,-74.00989,2020,9,3,76.47,7.7,0.92,2.27,21.53,29.23,20.35
40.72981,-74.00989,2020,9,4,73.32,11.51,1.19,2.09,17.59,29.1,18.32
40.72981,-74.00989,2020,9,5,57.78,11.42,1.03,3.4,14.42,25.83,11.56
40.72981,-74.00989,2020,9,6,65.23,14.02,2.14,4.58,13.55,27.58,14.18
40.72981,-74.00989,2020,9,7,70.67,10.45,2.34,2.6,16.4,26.85,15.89
40.72981,-74.00989,2020,9,8,70.71,12.09,1.84,4.35,17.5,29.59,17.1
40.72981,-74.00989,2020,9,9,77.09,10.09,1.2,2.58,18.77,28.85,18.89
40.72981,-74.00989,2020,9,10,90.58,6.97,1.77,2.63,20.89,27.86,22.49
40.72981,-74.00989,2020,9,11,78.45,9.36,3.4,4.96,15.45,24.81,17.6
40.72981,-74.00989,2020,9,12,68.1,8.81,1.2,0.97,13.98,22.79,11.65
40.72981,-74.00989,2020,9,13,75.49,11.63,1.69,2.16,14.26,25.89,16.1
40.72981,-74.00989,2020,9,14,67.09,11.21,2.19,3.36,13.43,24.64,13.77
40.72981,-74.00989,2020,9,15,60.43,10.62,2.53,5.06,9.66,20.28,6.94
40.72981,-74.00989,2020,9,16,75.47,11.52,1.94,3.76,10.11,21.63,11.67
40.72981,-74.00989,2020,9,17,82.54,9.85,2.25,4.76,12.9,22.75,14.93
40.72981,-74.00989,2020,9,18,68.51,10.63,3.64,4.77,11.18,21.81,10.9
40.72981,-74.00989,2020,9,19,47.26,10.47,2.53,3.36,7.66,18.13,1.22
40.72981,-74.00989,2020,9,20,49.59,9.5,1.59,2.2,7.53,17.02,1.25
40.72981,-74.00989,2020,9,21,48.42,12.97,2.21,3.32,5.95,18.92,1.7
40.72981,-74.00989,2020,9,22,48.86,16.29,1.41,3.34,6.01,22.3,3.53
40.72981,-74.00989,2020,9,23,61.78,15.76,1.72,2.74,10.46,26.21,10.55
40.72981,-74.00989,2020,9,24,69.83,11.15,1.52,4.15,13.5,24.65,12.65
40.72981,-74.00989,2020,9,25,70.39,13.04,1.5,4.07,13.01,26.05,13.71
40.72981,-74.00989,2020,9,26,83.22,10.71,2.74,4.33,14.24,24.95,16.25
40.72981,-74.00989,2020,9,27,85.16,10.64,2.43,3.8,16.34,26.98,18.69
40.72981,-74.00989,2020,9,28,82.83,7.91,1.5,1.61,18.13,26.04,18.41
40.72981,-74.00989,2020,9,29,87.32,8.18,2.16,3.14,17.86,26.04,18.98
40.72981,-74.00989,2020,9,30,75.73,6.99,2.87,3.91,13.91,20.9,13.42
40.72981,-74.00989,2020,10,1,70.25,10.51,1.36,2,11.88,22.39,11.13
40.72981,-74.00989,2020,10,2,68.16,8.93,1.31,2.59,10.16,19.09,8.34
40.72981,-74.00989,2020,10,3,63.27,11.08,1.34,3.31,8.14,19.22,6.45
40.72981,-74.00989,2020,10,4,70.12,11.94,0.62,2.54,7.6,19.54,8.04
40.72981,-74.00989,2020,10,5,74.36,11.6,2.17,4.73,8.96,20.56,10.27
40.72981,-74.00989,2020,10,6,72.62,9.45,2.06,4.82,10.91,20.36,10.17
40.72981,-74.00989,2020,10,7,67.8,12.14,3.8,6.16,11.51,23.65,11.3
40.72981,-74.00989,2020,10,8,60.62,9.54,2.82,4.14,8.57,18.11,5.96
40.72981,-74.00989,2020,10,9,66.56,13.69,2.24,5.61,6.95,20.64,7.53
40.72981,-74.00989,2020,10,10,78.2,13.17,1.71,1.56,10.87,24.04,13.33
40.72981,-74.00989,2020,10,11,77.06,4.82,2.21,2.74,13.44,18.26,11.99
40.72981,-74.00989,2020,10,12,88.27,2.51,1.82,2.58,10.53,13.04,10.18
40.72981,-74.00989,2020,10,13,90.85,6.63,2.3,2.99,10.54,17.17,12.42
40.72981,-74.00989,2020,10,14,72.21,12.8,1.39,3.68,7.49,20.28,8.42
40.72981,-74.00989,2020,10,15,79.97,12.43,3.4,4.06,9.48,21.91,12.41
40.72981,-74.00989,2020,10,16,92.46,8.11,2.27,3.21,8.42,16.53,12.02
40.72981,-74.00989,2020,10,17,62.24,10.03,2.45,3.97,5.28,15.31,3.14
40.72981,-74.00989,2020,10,18,67.65,10.25,3.42,5.18,6.8,17.04,6.01
40.72981,-74.00989,2020,10,19,86.39,8.93,0.9,2.19,9.34,18.27,11.31
40.72981,-74.00989,2020,10,20,93.81,9.3,0.68,2.42,12.55,21.85,15.62
40.72981,-74.00989,2020,10,21,92.39,9.58,2.16,3.71,13.7,23.28,16.67
40.72981,-74.00989,2020,10,22,89.54,9.2,0.95,2.95,14.82,24.02,16.6
40.72981,-74.00989,2020,10,23,89.05,8.54,1.28,2.41,13.77,22.32,15.48
40.72981,-74.00989,2020,10,24,83.51,13.41,2.03,2.59,7.35,20.76,11.93
40.72981,-74.00989,2020,10,25,71.14,5.56,1.57,2.1,5.02,10.57,3.1
40.72981,-74.00989,2020,10,26,95.05,7.82,3.05,4.72,8.97,16.8,11.97
40.72981,-74.00989,2020,10,27,78.74,6.11,1.86,3.27,10.37,16.48,9.1
40.72981,-74.00989,2020,10,28,88.37,6.95,2.37,3.8,10.07,17.02,10.69
40.72981,-74.00989,2020,10,29,94.11,3.94,5.14,6.46,7.05,10.99,8.47
40.72981,-74.00989,2020,10,30,88.6,7.15,3.72,4.12,0.53,7.68,2.67
40.72981,-74.00989,2020,10,31,72.03,10.86,2.18,4.69,-3.01,7.85,-2.47
40.72981,-74.00989,2020,11,1,91.04,11.1,3.97,5.45,0.51,11.61,5.42
40.72981,-74.00989,2020,11,2,62.43,3.61,3.57,4.58,2.02,5.63,-3.09
40.72981,-74.00989,2020,11,3,69.94,9.03,3.38,4.67,2.24,11.27,0.95
40.72981,-74.00989,2020,11,4,82.55,13.79,1.96,5.45,2.29,16.08,5.76
40.72981,-74.00989,2020,11,5,92.69,10.98,1.6,3.72,7.03,18.01,10.6
40.72981,-74.00989,2020,11,6,91.13,10.69,1.2,4.2,8.8,19.49,11.29
40.72981,-74.00989,2020,11,7,81.64,14.43,1.71,5.63,7.3,21.73,10.05
40.72981,-74.00989,2020,11,8,72.09,16.44,2.74,5.76,6.98,23.42,8.75
40.72981,-74.00989,2020,11,9,77.47,14.02,2.13,5.32,8.06,22.07,9.64
40.72981,-74.00989,2020,11,10,95.02,11.7,1.41,3.51,9.4,21.1,14.22
40.72981,-74.00989,2020,11,11,97.64,5.23,2.34,3.99,14.83,20.06,16.93
40.72981,-74.00989,2020,11,12,93.02,9.93,3.97,5.09,7.16,17.09,10.55
40.72981,-74.00989,2020,11,13,94.11,4.38,2.2,5.11,5.38,9.76,6.72
40.72981,-74.00989,2020,11,14,76.99,8.48,1.17,1.79,2.14,10.62,2.18
40.72981,-74.00989,2020,11,15,84.63,14.56,7.79,11.11,1.28,15.85,6.69
40.72981,-74.00989,2020,11,16,69.85,8.03,2.05,2.3,2.78,10.81,1.87
40.72981,-74.00989,2020,11,17,79.14,7.62,3.38,5.65,0.19,7.81,0.22
40.72981,-74.00989,2020,11,18,66.15,6.27,3.6,6.09,-3.96,2.31,-6.46
40.72981,-74.00989,2020,11,19,74.21,9.47,4.11,6.43,-2.94,6.53,-2.22
40.72981,-74.00989,2020,11,20,87.47,11.51,1.62,2.19,3.24,14.75,6.05
40.72981,-74.00989,2020,11,21,82.88,10.61,1.56,2.39,4.57,15.19,6.68
40.72981,-74.00989,2020,11,22,90.99,9.08,2.02,3.89,3.73,12.81,6.02
40.72981,-74.00989,2020,11,23,87.55,10.6,3.52,3.95,2.67,13.26,6.49
40.72981,-74.00989,2020,11,24,73.72,7.04,2.79,4.88,1.18,8.22,0.14
40.72981,-74.00989,2020,11,25,86.57,6.88,1.76,2.09,3.65,10.52,4.89
40.72981,-74.00989,2020,11,26,95.91,8.9,3.19,4.3,7.82,16.73,11.78
40.72981,-74.00989,2020,11,27,88.46,8.58,1.31,3.99,6.29,14.86,7.59
40.72981,-74.00989,2020,11,28,85.44,10.37,2.22,4.34,1.49,11.87,3.9
40.72981,-74.00989,2020,11,29,77.65,11.97,1.54,5,-0.85,11.13,0.76
40.72981,-74.00989,2020,11,30,100,12.9,6.44,8.76,4.43,17.33,12.34
40.72981,-74.00989,2020,12,1,86.26,10.37,4.29,5.49,0.9,11.28,4.6
40.72981,-74.00989,2020,12,2,80.99,5.95,2.26,2.33,-0.43,5.52,-0.73
40.72981,-74.00989,2020,12,3,81.08,10.04,1.16,2.25,-1.74,8.3,-0.1
40.72981,-74.00989,2020,12,4,92.76,6.33,3.06,5.31,2.66,8.99,4.68
40.72981,-74.00989,2020,12,5,88.66,5.57,6.47,9.86,1.2,6.76,2.45
40.72981,-74.00989,2020,12,6,75.53,6.32,2.56,2.81,-2.97,3.35,-3.57
40.72981,-74.00989,2020,12,7,79.44,7.42,1.79,3.16,-3.62,3.8,-4.18
40.72981,-74.00989,2020,12,8,77.85,4.77,2.3,2.14,-2.73,2.04,-4.61
40.72981,-74.00989,2020,12,9,88.91,4.82,1.54,1.94,-2.72,2.09,-1.75
40.72981,-74.00989,2020,12,10,88.12,7.99,3.28,5.05,-0.59,7.4,0.35
40.72981,-74.00989,2020,12,11,99.78,10.89,3.98,6.33,-0.81,10.07,3.73
40.72981,-74.00989,2020,12,12,100,8.73,2.77,6.5,3.33,12.05,6.95
40.72981,-74.00989,2020,12,13,93.88,9.69,1.2,1.45,2.87,12.56,6.98
40.72981,-74.00989,2020,12,14,92.06,3.31,3.95,7.27,-0.42,2.89,0.62
40.72981,-74.00989,2020,12,15,74.4,5.81,1.64,2.95,-3.07,2.73,-4.85
40.72981,-74.00989,2020,12,16,81.73,3.35,7.66,10.23,-4.32,-0.98,-5.19
40.72981,-74.00989,2020,12,17,93.48,8.11,7.27,9.74,-8.02,0.09,-4.53
40.72981,-74.00989,2020,12,18,84.98,8.76,0.7,1.19,-10.29,-1.52,-8.27
40.72981,-74.00989,2020,12,19,82.08,10.46,2.69,4.13,-11.82,-1.36,-8.87
40.72981,-74.00989,2020,12,20,91.17,6.53,1.18,2.18,-4.74,1.79,-2.79
40.72981,-74.00989,2020,12,21,96.56,5.61,1.6,4.15,-1.39,4.22,0.41
40.72981,-74.00989,2020,12,22,93.1,4.8,3.45,5.27,-0.15,4.66,0.45
40.72981,-74.00989,2020,12,23,86.8,7.46,3.35,6.81,-2.72,4.73,-1.35
40.72981,-74.00989,2020,12,24,99.06,12.81,8.5,12.5,1.65,14.46,9.05
40.72981,-74.00989,2020,12,25,98.15,18.84,8.55,12.9,-3.13,15.71,7.05
