LAT,LON,YEAR,MO,DY,RH2M,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,T2M_MIN,T2M_MAX,T2MDEW
38.18311,-115.86829,2020,4,24,33.95,18.65,1.67,1.99,3.23,21.88,-2.95
38.18311,-115.86829,2020,4,25,34.38,17.5,3.82,5.27,6.77,24.27,-0.29
38.18311,-115.86829,2020,4,26,28.24,15.15,2.39,2.51,10.15,25.3,-1.52
38.18311,-115.86829,2020,4,27,28.92,16.85,2,5.82,8.84,25.69,-1.01
38.18311,-115.86829,2020,4,28,37.72,17.59,3.82,6.44,8.99,26.57,3.55
38.18311,-115.86829,2020,4,29,32.81,19.27,4.58,4.89,9.65,28.92,2.83
38.18311,-115.86829,2020,4,30,28.51,15.08,5.53,5.25,12.95,28.03,1.2
38.18311,-115.86829,2020,5,1,30.41,14.1,3.54,6.36,10.06,24.15,-0.67
38.18311,-115.86829,2020,5,2,34.57,15.29,6.01,6.92,9.19,24.48,0.69
38.18311,-115.86829,2020,5,3,28.63,15.88,6.23,7.32,7.32,23.2,-3.29
38.18311,-115.86829,2020,5,4,22.49,16.37,5.53,7.24,4.69,21.06,-7.73
38.18311,-115.86829,2020,5,5,20.51,21.28,2.56,3.42,4.16,25.44,-7.18
38.18311,-115.86829,2020,5,6,18.84,17.59,2.57,5.72,8.79,26.38,-6.92
38.18311,-115.86829,2020,5,7,21.95,18.87,3.74,5.16,4.54,23.41,-7.58
38.18311,-115.86829,2020,5,8,20.72,23.33,3.8,4.59,3.53,26.86,-6.62
38.18311,-115.86829,2020,5,9,23.54,19.25,4.33,5.32,6.81,26.06,-3.52
38.18311,-115.86829,2020,5,10,23.16,16.83,6.46,7.83,11.48,28.3,-1.56
38.18311,-115.86829,2020,5,11,22.12,15.32,7.83,7.83,10.11,25.43,-4.13
38.18311,-115.86829,2020,5,12,29.57,15.71,8.47,9.52,7.07,22.77,-2.65
38.18311,-115.86829,2020,5,13,32.48,15.87,4.89,4.7,5.89,21.76,-2.46
38.18311,-115.86829,2020,5,14,32.35,15.85,3.71,5.78,5.95,21.8,-2.19
38.18311,-115.86829,2020,5,15,36.43,13.68,4.86,5.42,8.8,22.48,0.14
38.18311,-115.86829,2020,5,16,34.08,17.84,4.53,8.41,7.06,24.9,0.34
38.18311,-115.86829,2020,5,17,26.85,15.39,9.38,8.54,10.63,26.02,-1.3
38.18311,-115.86829,2020,5,18,39,12.95,9.33,8.42,7.98,20.94,0.66
38.18311,-115.86829,2020,5,19,55.12,7.76,6.15,5.53,4.25,12.01,-0.2
38.18311,-115.86829,2020,5,20,46.25,14.44,2.92,2.19,1.63,16.07,-2.03
38.18311,-115.86829,2020,5,21,28.11,18.56,5.32,6.8,3.2,21.75,-5.27
38.18311,-115.86829,2020,5,22,28.77,18.61,8.48,9.97,4.43,23.04,-4.01
38.18311,-115.86829,2020,5,23,27.65,16.95,5.18,4.43,0.5,17.45,-8.54
38.18311,-115.86829,2020,5,24,27.72,18.64,3.45,2.88,2.71,21.35,-5.75
38.18311,-115.86829,2020,5,25,26.63,19.93,2.85,3.23,5.36,25.29,-2.68
38.18311,-115.86829,2020,5,26,24.32,20.04,2.83,4.71,10.28,30.32,-0.25
38.18311,-115.86829,2020,5,27,29.82,19.16,1.8,3.67,13.01,32.17,4.44
38.18311,-115.86829,2020,5,28,28.31,19.29,1.54,3.48,13.75,33.05,4.52
38.18311,-115.86829,2020,5,29,19.31,15.63,8.07,8.68,17.49,33.11,-0.02
38.18311,-115.86829,2020,5,30,23.46,14.72,11.88,12.11,14.23,28.95,-0.46
38.18311,-115.86829,2020,5,31,26.33,15.67,8.72,10.4,12.34,28.01,-0.31
38.18311,-115.86829,2020,6,1,25.56,17.17,7.18,7.46,11.13,28.3,-0.19
38.18311,-115.86829,2020,6,2,38.75,14.89,8.44,9.06,12.28,27.17,4.73
38.18311,-115.86829,2020,6,3,29.81,18.21,1.76,2.98,13.37,31.59,4.41
38.18311,-115.86829,2020,6,4,20.99,17.62,5.13,5.62,15.32,32.93,0.73
38.18311,-115.86829,2020,6,5,20.04,15.66,8.29,8.22,16.32,31.98,-0.33
38.18311,-115.86829,2020,6,6,44.17,11.25,9.11,9.96,10.13,21.37,4.21
38.18311,-115.86829,2020,6,7,26.59,13.25,6.21,5.62,3.35,16.59,-8.43
38.18311,-115.86829,2020,6,8,30.61,16.55,5.94,5.94,0.64,17.18,-7.63
38.18311,-115.86829,2020,6,9,21.96,19.9,2.24,3.48,4.16,24.06,-6.34
38.18311,-115.86829,2020,6,10,20.91,18.58,1.2,2.04,8.8,27.38,-3.72
38.18311,-115.86829,2020,6,11,13.75,17.53,6.27,6.96,12.9,30.43,-7.24
38.18311,-115.86829,2020,6,12,11.85,17.28,9.55,9.18,12.54,29.82,-9.33
38.18311,-115.86829,2020,6,13,22.39,14.26,4.95,8.31,9.83,24.09,-5.5
38.18311,-115.86829,2020,6,14,21.23,19.87,3.97,5.35,7.14,27.01,-4.51
38.18311,-115.86829,2020,6,15,17.53,19.66,9,10.82,10.86,30.52,-4.14
38.18311,-115.86829,2020,6,16,22.41,17.61,8.24,10.17,11.9,29.51,-1.45
38.18311,-115.86829,2020,6,17,20.17,15.23,4.09,3.69,7.44,22.67,-7.94
38.18311,-115.86829,2020,6,18,19,18.12,3.87,4.16,6.61,24.73,-7.31
38.18311,-115.86829,2020,6,19,17.71,20.02,3.31,4.8,8.64,28.66,-5.29
38.18311,-115.86829,2020,6,20,15.13,19.98,2.29,3.99,12.31,32.3,-4.55
38.18311,-115.86829,2020,6,21,16.21,17.7,4.3,4.5,16.96,34.66,-1.71
38.18311,-115.86829,2020,6,22,20.12,18.48,4.56,5.02,16.28,34.75,1.85
38.18311,-115.86829,2020,6,23,15.32,18.23,3.26,3.64,17.43,35.66,-0.9
38.18311,-115.86829,2020,6,24,13.52,16.47,8.62,9.72,19.92,36.39,-2.65
38.18311,-115.86829,2020,6,25,29.6,16.32,8.29,9.59,17.05,33.37,4.96
38.18311,-115.86829,2020,6,26,23.6,18.25,4.22,4.77,14.6,32.85,2.62
38.18311,-115.86829,2020,6,27,15.04,16.68,7.34,8.33,18.88,35.56,-1.47
38.18311,-115.86829,2020,6,28,16.06,22.08,11.23,12.48,10.8,32.88,-3.22
38.18311,-115.86829,2020,6,29,21.72,13.1,5.54,6.51,8.65,21.75,-6.53
38.18311,-115.86829,2020,6,30,20.23,17.51,3.32,3.63,8.95,26.46,-5.01
38.18311,-115.86829,2020,7,1,15.02,16.96,7.51,8.06,13.18,30.14,-6.02
38.18311,-115.86829,2020,7,2,17.1,17.15,5.99,5.56,13.2,30.35,-3.87
38.18311,-115.86829,2020,7,3,13.78,18.4,5.25,4.71,13.26,31.66,-6.26
38.18311,-115.86829,2020,7,4,8.62,17.84,5.43,5.64,15.56,33.4,-11.21
38.18311,-115.86829,2020,7,5,8.12,20.2,3.6,4.1,15.11,35.31,-11.01
38.18311,-115.86829,2020,7,6,8.86,19.22,5.99,7.37,16.19,35.41,-9.79
38.18311,-115.86829,2020,7,7,7.41,17.92,5.55,6.02,15.91,33.83,-12.76
38.18311,-115.86829,2020,7,8,6.74,19.2,5.13,5.12,14.73,33.93,-14.08
38.18311,-115.86829,2020,7,9,7.39,17.29,5.54,6.14,16.83,34.12,-12.64
38.18311,-115.86829,2020,7,10,7.45,18.69,3.71,4.76,16.86,35.55,-11.77
38.18311,-115.86829,2020,7,11,14.75,16.58,6.69,7.31,20.54,37.13,-0.64
38.18311,-115.86829,2020,7,12,12.46,16.94,6.99,8.25,20.88,37.83,-2.48
38.18311,-115.86829,2020,7,13,10.38,18.76,6.52,7.24,18.59,37.36,-5.79
38.18311,-115.86829,2020,7,14,9.63,18.32,3.46,3.47,18.18,36.5,-7.32
38.18311,-115.86829,2020,7,15,14,17.35,2.53,3.93,17.2,34.55,-3.35
38.18311,-115.86829,2020,7,16,13.65,15.69,4.64,4.55,18.98,34.67,-3.32
38.18311,-115.86829,2020,7,17,13.8,17.48,4.1,3.23,17.61,35.09,-3.23
38.18311,-115.86829,2020,7,18,11.59,16.54,1.97,2.45,18.58,35.12,-5.4
38.18311,-115.86829,2020,7,19,13.07,17.49,2.48,4.26,18.77,36.26,-3.1
38.18311,-115.86829,2020,7,20,18,17.33,3.59,4.72,18.71,36.04,1.53
38.18311,-115.86829,2020,7,21,31.52,13.5,4.26,4.67,18.68,32.18,7.5
38.18311,-115.86829,2020,7,22,25.09,15.97,6.06,4.56,17.48,33.45,3.37
38.18311,-115.86829,2020,7,23,12.23,16.21,5.91,5.92,15.51,31.72,-7.37
38.18311,-115.86829,2020,7,24,14.01,14.04,4.18,4.29,16.61,30.65,-5.37
38.18311,-115.86829,2020,7,25,14.9,13.94,3.61,3.48,18.49,32.42,-3.47
38.18311,-115.86829,2020,7,26,15.54,15.29,2.98,3.16,18,33.29,-2.47
38.18311,-115.86829,2020,7,27,20.55,14.34,4.48,4.98,18.55,32.89,1.4
38.18311,-115.86829,2020,7,28,15.29,15.76,3.28,3.35,18.47,34.23,-2.15
38.18311,-115.86829,2020,7,29,12.51,17.74,4.06,4.16,18.08,35.82,-4.44
38.18311,-115.86829,2020,7,30,9.27,16.36,5.43,5.84,19.88,36.24,-8.07
38.18311,-115.86829,2020,7,31,10.74,17.83,5.14,5.15,18.92,36.75,-5.82
38.18311,-115.86829,2020,8,1,9.13,16.76,3.52,5.12,21.07,37.83,-7.43
38.18311,-115.86829,2020,8,2,6.44,18.5,6.04,6.56,19.13,37.64,-12.15
38.18311,-115.86829,2020,8,3,8.01,18.52,4,5.52,17.09,35.6,-10.14
38.18311,-115.86829,2020,8,4,10.02,19.01,4.24,5.33,16.58,35.6,-8.08
38.18311,-115.86829,2020,8,5,13.09,14.98,5.76,5.96,17.87,32.85,-5.3
38.18311,-115.86829,2020,8,6,14.4,17.01,4.85,4.43,14.87,31.88,-5.4
38.18311,-115.86829,2020,8,7,11.49,15.56,2.78,2.82,15.72,31.28,-8.44
38.18311,-115.86829,2020,8,8,11.31,15.6,3.07,3.99,16.49,32.09,-8.2
38.18311,-115.86829,2020,8,9,10.23,15.13,3.34,5.87,17.97,33.1,-8.71
38.18311,-115.86829,2020,8,10,10.46,15.42,2.59,2.99,17.79,33.21,-8.41
38.18311,-115.86829,2020,8,11,10.65,16.28,5.24,5.38,17.27,33.55,-8.1
38.18311,-115.86829,2020,8,12,16.74,18.03,4.48,5.34,15.8,33.83,-1.93
38.18311,-115.86829,2020,8,13,10.8,17.55,4.21,5.62,18,35.54,-6.67
38.18311,-115.86829,2020,8,14,11.33,17.73,3.03,4.89,17.55,35.28,-5.8
38.18311,-115.86829,2020,8,15,13.72,18.83,3.13,5.57,17.92,36.75,-1.96
38.18311,-115.86829,2020,8,16,14.41,17.52,5.15,5.17,20.42,37.94,-0.44
38.18311,-115.86829,2020,8,17,15.15,17.23,5.42,6.68,21.19,38.42,0.65
38.18311,-115.86829,2020,8,18,15.02,15.77,3.87,6.96,22.39,38.16,0.31
38.18311,-115.86829,2020,8,19,25.86,17.13,9.18,11.32,20.05,37.18,7.21
38.18311,-115.86829,2020,8,20,21.79,16.46,3.32,5.02,18.94,35.4,3.91
38.18311,-115.86829,2020,8,21,15.09,14.97,5.53,5.99,21.32,36.3,-0.94
38.18311,-115.86829,2020,8,22,20.92,14.65,6.04,6.65,19.05,33.7,1.87
38.18311,-115.86829,2020,8,23,22.28,14.52,3.74,3.8,20.84,35.36,4.13
38.18311,-115.86829,2020,8,24,27.13,14.54,5.99,6.64,20.35,34.9,6.48
38.18311,-115.86829,2020,8,25,23.37,16.42,6.72,7.45,18.82,35.24,3.74
38.18311,-115.86829,2020,8,26,17.64,15.91,6.99,7.58,18.41,34.31,-0.88
38.18311,-115.86829,2020,8,27,15.83,17.06,4.59,4.56,16.57,33.63,-3.18
38.18311,-115.86829,2020,8,28,13.43,15.65,7.81,9.05,17.12,32.77,-5.62
38.18311,-115.86829,2020,8,29,17.29,14.33,3.88,3.81,18.09,32.43,-1.81
38.18311,-115.86829,2020,8,30,13.47,15.33,2.72,4.88,17.41,32.74,-5.23
38.18311,-115.86829,2020,8,31,16.43,17.17,7.44,9.05,14.68,31.85,-4.11
38.18311,-115.86829,2020,9,1,20.16,16.57,2.18,4,12.25,28.82,-3.22
38.18311,-115.86829,2020,9,2,15.79,18.95,2.45,2.98,14.35,33.3,-3.34
38.18311,-115.86829,2020,9,3,14.38,18.17,2.77,3.34,16.83,35.01,-2.77
38.18311,-115.86829,2020,9,4,10.63,18.17,2.89,4.68,17.56,35.73,-6.45
38.18311,-115.86829,2020,9,5,11.02,17.18,2.62,5.11,19.46,36.64,-5.97
38.18311,-115.86829,2020,9,6,13.24,18.45,2.28,6.62,18.26,36.71,-3.37
38.18311,-115.86829,2020,9,7,18.29,16.3,5.03,6.59,17.77,34.07,-0.72
38.18311,-115.86829,2020,9,8,24.67,10.18,9.06,7.8,6.99,17.17,-7.86
38.18311,-115.86829,2020,9,9,18.26,17.06,4.87,4.51,3.99,21.05,-11.68
38.18311,-115.86829,2020,9,10,15.73,19.61,2.34,2.58,5.1,24.71,-10.64
38.18311,-115.86829,2020,9,11,13.55,19.15,1.77,3.23,9.22,28.36,-9.89
38.18311,-115.86829,2020,9,12,9.46,18.61,0.94,1.48,12.12,30.73,-12.27
38.18311,-115.86829,2020,9,13,9.11,16.06,2.38,4.29,14.58,30.63,-12.66
38.18311,-115.86829,2020,9,14,14.15,15.63,3.2,3.63,14.69,30.32,-6.61
38.18311,-115.86829,2020,9,15,19.3,13.84,3.65,4.06,16.43,30.26,-2.15
38.18311,-115.86829,2020,9,16,14.3,15.84,2.05,2.52,15.37,31.2,-6.2
38.18311,-115.86829,2020,9,17,15.28,14.49,6.76,7.67,16.35,30.83,-5.19
38.18311,-115.86829,2020,9,18,18.39,12.26,8.43,9.52,16.57,28.83,-3.36
38.18311,-115.86829,2020,9,19,27.59,15.13,2.52,4.8,12.29,27.42,0.05
38.18311,-115.86829,2020,9,20,18.76,19.21,2.63,4.22,8.75,27.97,-5.83
38.18311,-115.86829,2020,9,21,18.5,15.82,7.15,8.03,13.46,29.28,-4.24
38.18311,-115.86829,2020,9,22,19.82,15.85,5.39,5.71,12.96,28.8,-3.75
38.18311,-115.86829,2020,9,23,15.19,17.31,3.33,3.86,12.26,29.57,-7.32
38.18311,-115.86829,2020,9,24,16.47,16.18,5.53,6.18,13.77,29.95,-5.86
38.18311,-115.86829,2020,9,25,14.83,15.66,3.98,4.31,14.38,30.04,-7.11
38.18311,-115.86829,2020,9,26,26.39,17.77,3.79,5.65,12.02,29.78,0.14
38.18311,-115.86829,2020,9,27,31.16,14.82,3.1,1.79,10.58,25.4,-0.36
38.18311,-115.86829,2020,9,28,20.17,16.91,4.51,3.98,7.07,23.98,-8.1
38.18311,-115.86829,2020,9,29,13.88,19.89,2.34,3.52,6.5,26.39,-10.99
38.18311,-115.86829,2020,9,30,11.68,20.09,1.7,1.34,9.05,29.15,-11.69
38.18311,-115.86829,2020,10,1,9.66,20.11,3.33,3.37,9.29,29.39,-13.83
38.18311,-115.86829,2020,10,2,8.41,19.48,1.8,2.59,10.59,30.07,-15.15
38.18311,-115.86829,2020,10,3,10.4,19.26,3.36,4.66,9.06,28.32,-12.86
38.18311,-115.86829,2020,10,4,9.13,17.92,2.76,3.12,10.78,28.71,-14.8
38.18311,-115.86829,2020,10,5,7.93,16.92,2.4,3.42,11.38,28.3,-15.86
38.18311,-115.86829,2020,10,6,8.48,19.81,2.44,3.06,8.76,28.57,-15.64
38.18311,-115.86829,2020,10,7,10.79,13.58,3.54,3.82,13.36,26.94,-12.91
38.18311,-115.86829,2020,10,8,22.48,11.43,3.85,4.28,13.08,24.51,-3.61
38.18311,-115.86829,2020,10,9,25.73,15.33,3.43,5.7,10.21,25.53,-3.07
38.18311,-115.86829,2020,10,10,24.1,14.05,6.03,6.65,10.44,24.5,-4.31
38.18311,-115.86829,2020,10,11,37.64,13.36,4.11,4.25,7.85,21.21,-0.72
38.18311,-115.86829,2020,10,12,17.71,18.08,2.22,2.4,7.14,25.23,-9.11
38.18311,-115.86829,2020,10,13,16.6,17.86,1.76,1.85,8.58,26.44,-8.88
38.18311,-115.86829,2020,10,14,27.43,17.87,3.03,3.33,8.47,26.34,-2.59
38.18311,-115.86829,2020,10,15,23.43,16.72,3.34,2.64,6.48,23.19,-7.19
38.18311,-115.86829,2020,10,16,17.42,19.48,2.15,3.2,4.4,23.88,-11.08
38.18311,-115.86829,2020,10,17,21.62,21.11,1.74,1.92,5.43,26.54,-7.15
38.18311,-115.86829,2020,10,18,21.6,17.27,2.74,3.8,8.69,25.96,-6.42
38.18311,-115.86829,2020,10,19,23.49,18.53,1.42,3.3,7.15,25.67,-5.77
38.18311,-115.86829,2020,10,20,19.63,19.06,2.68,4.73,6.02,25.08,-7.68
38.18311,-115.86829,2020,10,21,20.28,18.52,3.93,4.87,6.86,25.37,-7.73
38.18311,-115.86829,2020,10,22,27.21,16.46,3.34,6,5.46,21.92,-5.83
38.18311,-115.86829,2020,10,23,25.98,17.07,2.54,4.09,1.07,18.14,-9.65
38.18311,-115.86829,2020,10,24,24.51,16.51,5,5.58,5.58,22.09,-7.63
38.18311,-115.86829,2020,10,25,32.34,16.78,8.91,10.38,-6.35,10.43,-10.81
38.18311,-115.86829,2020,10,26,16.59,15.18,6.7,5.34,-7.26,7.92,-23.15
38.18311,-115.86829,2020,10,27,32.82,16.83,3.97,2.5,-3.59,13.24,-11.4
38.18311,-115.86829,2020,10,28,26.86,21.21,3.8,3.67,-1.96,19.25,-10.68
38.18311,-115.86829,2020,10,29,18.31,18.07,2.43,3.45,1.65,19.72,-12.8
38.18311,-115.86829,2020,10,30,17.78,17.42,1.15,1.8,2.92,20.35,-12.81
38.18311,-115.86829,2020,10,31,11.05,19.52,2.09,2.99,2.52,22.04,-17.52
38.18311,-115.86829,2020,11,1,16.97,19.53,1.77,2.07,2.5,22.03,-12.34
38.18311,-115.86829,2020,11,2,31.19,16.95,2.8,2.37,5.95,22.9,-3.44
38.18311,-115.86829,2020,11,3,38.22,14.75,2.69,2.89,6.94,21.69,-0.2
38.18311,-115.86829,2020,11,4,24.61,14.69,1.49,2.19,7.63,22.32,-5.58
38.18311,-115.86829,2020,11,5,24.43,15.38,2.13,3.1,6.91,22.29,-6.62
38.18311,-115.86829,2020,11,6,26.42,13.9,9.22,9.81,6.92,20.82,-5.81
38.18311,-115.86829,2020,11,7,55.43,7.1,3.58,4.21,0.6,7.7,-3.9
38.18311,-115.86829,2020,11,8,68.5,3.77,5.34,7.31,-2.66,1.11,-5.56
38.18311,-115.86829,2020,11,9,39.79,11.29,5.94,8.2,-7.51,3.78,-14.29
38.18311,-115.86829,2020,11,10,42.72,14.31,2.93,3.22,-6.93,7.38,-11.75
38.18311,-115.86829,2020,11,11,37.56,13.41,3.21,3.33,-3.48,9.94,-11.44
38.18311,-115.86829,2020,11,12,38.02,13.61,1.69,2.79,-4.13,9.48,-11.6
38.18311,-115.86829,2020,11,13,38.9,12.64,5.9,7.49,-2.06,10.57,-9.45
38.18311,-115.86829,2020,11,14,41.91,14.68,4.75,9.19,-4.48,10.2,-9.42
38.18311,-115.86829,2020,11,15,30.49,18.04,3.87,4.29,-1.37,16.67,-9.55
38.18311,-115.86829,2020,11,16,29.39,16.2,4.07,4.95,3.1,19.31,-8.57
38.18311,-115.86829,2020,11,17,29.93,17.66,7.37,8.29,0.6,18.26,-8.53
38.18311,-115.86829,2020,11,18,41.43,13.36,8.37,9.06,2.59,15.95,-4.1
38.18311,-115.86829,2020,11,19,40.78,13.28,3.2,3.39,-0.58,12.69,-6.79
38.18311,-115.86829,2020,11,20,35.32,13.17,2.2,3.06,-1.41,11.76,-9.22
38.18311,-115.86829,2020,11,21,37.38,15.85,1.79,2.32,-2.8,13.05,-9.18
38.18311,-115.86829,2020,11,22,30.59,16.5,1.6,3.85,-3.26,13.24,-11.55
38.18311,-115.86829,2020,11,23,45.08,12.55,6.09,7.09,-3.63,8.93,-8.4
38.18311,-115.86829,2020,11,24,47.94,12.66,3.33,5.56,-4.85,7.81,-9.08
38.18311,-115.86829,2020,11,25,43.78,14.67,3.75,5.37,-3.59,11.08,-9.57
38.18311,-115.86829,2020,11,26,42.46,8.55,4.65,3.03,-5.42,3.13,-13.59
38.18311,-115.86829,2020,11,27,43.03,11.8,3.56,3.68,-5.43,6.37,-11.96
38.18311,-115.86829,2020,11,28,37.66,13,2.61,3.93,-3.09,9.91,-11.09
38.18311,-115.86829,2020,11,29,34.5,12.39,1.91,2.16,-2.84,9.55,-12.44
38.18311,-115.86829,2020,11,30,26.43,12.4,3.52,4.22,-1.54,10.87,-15.14
38.18311,-115.86829,2020,12,1,34.28,12.25,2.8,2.31,-3.15,9.11,-13.19
38.18311,-115.86829,2020,12,2,35.47,11.6,3.96,3.27,-5.81,5.8,-15.03
38.18311,-115.86829,2020,12,3,21.52,12.29,1.52,2.98,-5.81,6.48,-20.38
38.18311,-115.86829,2020,12,4,13.11,13.04,1.04,1.35,-3.69,9.35,-24.39
38.18311,-115.86829,2020,12,5,15.99,13.79,2.52,3.96,-3.78,10.01,-21.16
38.18311,-115.86829,2020,12,6,21.32,10.09,3.26,5.84,-1.01,9.09,-17.61
38.18311,-115.86829,2020,12,7,25.73,14.49,1.95,1.7,-2.64,11.84,-15.53
38.18311,-115.86829,2020,12,8,18.77,15.27,2.92,5.36,-3.28,11.99,-18.59
38.18311,-115.86829,2020,12,9,16.16,10.73,2.85,3.04,1.43,12.17,-18.49
38.18311,-115.86829,2020,12,10,30.22,11.45,2.84,5.35,-3.21,8.24,-14.25
38.18311,-115.86829,2020,12,11,41.36,9.83,2.56,5.84,-3.49,6.34,-11.53
38.18311,-115.86829,2020,12,12,56.3,8.23,8.17,9.14,-6.36,1.87,-9.42
38.18311,-115.86829,2020,12,13,37.68,10.02,4.71,5.71,-6.12,3.9,-15.09
38.18311,-115.86829,2020,12,14,59.69,7.97,6.03,6.62,-5.05,2.92,-8.66
38.18311,-115.86829,2020,12,15,52.49,10.61,3.69,5.66,-8.13,2.48,-11.19
38.18311,-115.86829,2020,12,16,61.06,11.21,2.79,3.71,-5.06,6.14,-6.63
38.18311,-115.86829,2020,12,17,72.16,10.4,5.49,5.19,-3.4,7,-4.13
38.18311,-115.86829,2020,12,18,62.84,9.74,4.68,4.64,-6.18,3.56,-8.54
38.18311,-115.86829,2020,12,19,49.1,14.21,2.08,3.17,-5.99,8.22,-9.88
