LAT,LON,YEAR,MO,DY,RH2M,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,T2M_MIN,T2M_MAX,T2MDEW
33.47381,-112.08899,2020,3,28,35.81,15.9,2.02,4,5.1,20.99,-1.92
33.47381,-112.08899,2020,3,29,32.77,15.2,3.83,6.92,9.12,24.32,-0.5
33.47381,-112.08899,2020,3,30,38.53,16.92,2.54,5.76,7.96,24.88,2.07
33.47381,-112.08899,2020,3,31,35.74,16.75,2.99,5.2,9.82,26.56,3.01
33.47381,-112.08899,2020,4,1,33.26,15.12,4.58,6.47,13.83,28.95,3.71
33.47381,-112.08899,2020,4,2,38.5,16.28,5.51,5.41,11.26,27.54,4.39
33.47381,-112.08899,2020,4,3,36.98,16.72,2.75,5.05,12.02,28.73,4.44
33.47381,-112.08899,2020,4,4,35.65,17.49,2.55,6.46,10.51,28,3.12
33.47381,-112.08899,2020,4,5,37.93,16.68,4.36,5.33,10.9,27.58,3.91
33.47381,-112.08899,2020,4,6,42.35,15.84,3.9,4.11,10.72,26.56,5.04
33.47381,-112.08899,2020,4,7,39.94,15.73,4.03,7.48,11.67,27.41,4.86
33.47381,-112.08899,2020,4,8,44.55,14.04,8.9,10.11,10.98,25.02,5.05
33.47381,-112.08899,2020,4,9,41.96,13.6,2.64,5.13,8.96,22.56,2.38
33.47381,-112.08899,2020,4,10,35.19,15.19,2.43,4.71,9.48,24.67,1
33.47381,-112.08899,2020,4,11,56.82,8.36,2.08,4.62,10.42,18.78,6.11
33.47381,-112.08899,2020,4,12,51.05,16.75,4.14,4.37,7.94,24.68,6.07
33.47381,-112.08899,2020,4,13,52.05,13.74,3.94,4.31,10.59,24.34,7.45
33.47381,-112.08899,2020,4,14,31.94,16.95,4.02,6.32,9.49,26.44,0.64
33.47381,-112.08899,2020,4,15,23.55,19.08,2.93,5.37,8.7,27.78,-2.79
33.47381,-112.08899,2020,4,16,23.91,18.07,2.04,2.57,11.2,29.27,-1.19
33.47381,-112.08899,2020,4,17,29.08,16.12,6.28,6.79,12.75,28.87,1.61
33.47381,-112.08899,2020,4,18,40.38,14.75,4.31,3.49,10.73,25.48,4.21
33.47381,-112.08899,2020,4,19,37.46,16.88,2.36,4.73,11.59,28.48,4.97
33.47381,-112.08899,2020,4,20,32.12,14.45,3.74,6.21,14.92,29.37,3.97
33.47381,-112.08899,2020,4,21,41.78,14.99,4.57,3.98,12.14,27.12,6.36
33.47381,-112.08899,2020,4,22,30.73,18.41,3.37,6.99,13.54,31.95,4.2
33.47381,-112.08899,2020,4,23,26.04,18.65,5.37,7.33,15.9,34.55,4.04
33.47381,-112.08899,2020,4,24,25.87,17.78,4.06,7.25,18.01,35.79,5.11
33.47381,-112.08899,2020,4,25,22.6,20.32,2.83,5.08,16.12,36.44,3.7
33.47381,-112.08899,2020,4,26,22.54,19.16,2.9,7.36,18.84,38,5.04
33.47381,-112.08899,2020,4,27,24.02,16.84,4.58,5.76,20.4,37.24,4.98
33.47381,-112.08899,2020,4,28,23.07,18.36,2.17,5.22,18.83,37.19,4.69
33.47381,-112.08899,2020,4,29,23.09,19.78,3.07,6.29,19.56,39.34,5.66
33.47381,-112.08899,2020,4,30,22.91,15.68,2.85,5.75,21.84,37.52,5.86
33.47381,-112.08899,2020,5,1,23.56,18.34,5.52,6.3,19.54,37.89,5.56
33.47381,-112.08899,2020,5,2,23.91,18.15,3.54,3.65,18.17,36.32,4.68
33.47381,-112.08899,2020,5,3,23.4,18,4.69,4.83,17.59,35.59,3.71
33.47381,-112.08899,2020,5,4,20.49,18.47,3.55,7.04,17.82,36.28,2.33
33.47381,-112.08899,2020,5,5,17.68,20.53,2.51,4.59,18.26,38.79,1.61
33.47381,-112.08899,2020,5,6,14.88,21.46,3.4,4.37,19.41,40.87,0.55
33.47381,-112.08899,2020,5,7,14.56,19.05,4.93,9.28,21.39,40.43,0.4
33.47381,-112.08899,2020,5,8,23.32,17.35,5.34,7.95,20.6,37.95,6.43
33.47381,-112.08899,2020,5,9,29.04,15.27,7.47,9.78,23.36,38.63,10.59
33.47381,-112.08899,2020,5,10,28.32,12.16,3.1,5.59,23.53,35.69,9.25
33.47381,-112.08899,2020,5,11,24.12,15.62,5.06,5.09,21.5,37.12,6.21
33.47381,-112.08899,2020,5,12,19.9,16.66,5.13,5.34,17.99,34.65,1.4
33.47381,-112.08899,2020,5,13,27.23,15.86,3.3,3.56,16.32,32.18,4.13
33.47381,-112.08899,2020,5,14,24.36,16.74,2.87,4.61,16.19,32.93,2.92
33.47381,-112.08899,2020,5,15,24.19,16.93,2.13,3.8,17.67,34.6,4.16
33.47381,-112.08899,2020,5,16,20.74,17.83,2.47,4.89,19.07,36.9,3.48
33.47381,-112.08899,2020,5,17,20.41,17.74,4.47,5.5,20.26,37.99,3.83
33.47381,-112.08899,2020,5,18,20.44,17.7,7.54,7.8,19.31,37.01,3.19
33.47381,-112.08899,2020,5,19,22.89,14.23,6.09,5.17,17.18,31.41,1.53
33.47381,-112.08899,2020,5,20,16.36,17.71,3.4,5.97,13.09,30.8,-4.41
33.47381,-112.08899,2020,5,21,11.77,18.36,2.6,4.02,15,33.36,-6.98
33.47381,-112.08899,2020,5,22,14.41,19.55,4.09,6.87,15.96,35.5,-3.09
33.47381,-112.08899,2020,5,23,18.34,17.73,4.39,3.83,16.47,34.2,-0.33
33.47381,-112.08899,2020,5,24,13.63,18.35,4.4,8.58,16.67,35.02,-3.75
33.47381,-112.08899,2020,5,25,11.76,19.04,3,6.16,17.49,36.53,-4.78
33.47381,-112.08899,2020,5,26,9.21,20.53,3.53,5.47,19.16,39.69,-6.29
33.47381,-112.08899,2020,5,27,11.04,21.13,4.14,7.22,20.69,41.82,-2.54
33.47381,-112.08899,2020,5,28,12.12,19.64,5.28,8.22,23.31,42.95,-0.15
33.47381,-112.08899,2020,5,29,12.28,20.43,4.29,7.61,23.97,44.39,1.04
33.47381,-112.08899,2020,5,30,15.56,18.28,6.26,7.5,24.32,42.61,3.86
33.47381,-112.08899,2020,5,31,14.83,18.88,5.11,5.69,23.34,42.21,2.65
33.47381,-112.08899,2020,6,1,16,17.89,3.43,5.76,23.69,41.59,3.65
33.47381,-112.08899,2020,6,2,14.45,16.79,4.23,4.43,25.25,42.05,2.74
33.47381,-112.08899,2020,6,3,16.16,18.88,4.53,8.32,24.97,43.85,5.27
33.47381,-112.08899,2020,6,4,16.36,17.75,2.69,5.31,25.87,43.62,5.86
33.47381,-112.08899,2020,6,5,14.81,14.19,6.47,6.64,26.18,40.37,2.52
33.47381,-112.08899,2020,6,6,28.83,13.68,2.65,3.58,20.56,34.24,7.65
33.47381,-112.08899,2020,6,7,20.8,15.91,4.55,3.82,19.36,35.27,2.95
33.47381,-112.08899,2020,6,8,10.41,15.68,5.26,6.17,17.18,32.86,-8.1
33.47381,-112.08899,2020,6,9,8.67,19.24,5.3,7.85,15.54,34.79,-10.07
33.47381,-112.08899,2020,6,10,6.99,21.36,3.37,5.72,18.63,39.99,-9.65
33.47381,-112.08899,2020,6,11,6.79,19.9,4.06,8.4,22.75,42.65,-8.08
33.47381,-112.08899,2020,6,12,10.05,20.19,4.7,5.68,22.65,42.84,-2.69
33.47381,-112.08899,2020,6,13,8.69,18.22,7.13,7.02,22.78,41.01,-5.85
33.47381,-112.08899,2020,6,14,10.39,20.43,3.07,3.53,19.62,40.05,-4.4
33.47381,-112.08899,2020,6,15,11.34,20.43,4.1,5.82,21.08,41.51,-2.29
33.47381,-112.08899,2020,6,16,11.52,18.97,6.61,6.79,21.74,40.71,-2.01
33.47381,-112.08899,2020,6,17,17.89,18.08,4.57,3.95,21.35,39.44,3.47
33.47381,-112.08899,2020,6,18,14.33,18.44,2.66,5.34,21.2,39.64,0.55
33.47381,-112.08899,2020,6,19,12.48,18.92,1.7,4.69,20.79,39.71,-1.42
33.47381,-112.08899,2020,6,20,13.07,20.03,3.05,6.58,21.6,41.63,0.27
33.47381,-112.08899,2020,6,21,13.6,18.88,3.69,7.55,23.75,42.63,1.7
33.47381,-112.08899,2020,6,22,11.79,18.5,3.3,6.89,24.31,42.81,-0.2
33.47381,-112.08899,2020,6,23,10.25,18.9,4.77,6.71,24.56,43.47,-2.01
33.47381,-112.08899,2020,6,24,9.04,18.59,4.1,6.63,25.43,44.02,-3.09
33.47381,-112.08899,2020,6,25,9.38,18.85,6.14,6.6,25.28,44.13,-2.4
33.47381,-112.08899,2020,6,26,10.54,17.82,4.57,5.02,26.12,43.93,-0.71
33.47381,-112.08899,2020,6,27,14.09,16.14,3.89,3.73,26.24,42.38,2.9
33.47381,-112.08899,2020,6,28,19.11,16.84,6.02,5.66,23.6,40.43,5.93
33.47381,-112.08899,2020,6,29,23.2,13.71,6.69,5.95,23.68,37.39,6.92
33.47381,-112.08899,2020,6,30,20.91,16.78,3.06,4.38,21.29,38.08,5.22
33.47381,-112.08899,2020,7,1,15.4,18.69,4.83,4.45,21.06,39.75,1.7
33.47381,-112.08899,2020,7,2,23.39,13.25,4.34,3.67,24.93,38.18,8.68
33.47381,-112.08899,2020,7,3,25.91,14.76,2.41,4.5,26.37,41.13,11.8
33.47381,-112.08899,2020,7,4,21.62,16.9,3.2,6.5,26.68,43.57,10.29
33.47381,-112.08899,2020,7,5,14.82,17.4,3.23,5.58,27.26,44.65,5.09
33.47381,-112.08899,2020,7,6,10.87,18.76,3.95,5.92,26,44.77,0.27
33.47381,-112.08899,2020,7,7,12.75,17.53,3,5.28,26.8,44.33,3.01
33.47381,-112.08899,2020,7,8,19.82,16.49,3.77,5.15,27.92,44.41,9.75
33.47381,-112.08899,2020,7,9,16.59,15.66,3.8,6.17,28.51,44.16,7
33.47381,-112.08899,2020,7,10,22.04,13.59,5.57,6.87,29.32,42.91,10.62
33.47381,-112.08899,2020,7,11,21.19,13.29,8.52,8.42,29.85,43.14,10.22
33.47381,-112.08899,2020,7,12,18.46,18.05,4.7,7.39,28.79,46.84,9.95
33.47381,-112.08899,2020,7,13,19.61,14.94,4.6,4.74,29.28,44.22,10.2
33.47381,-112.08899,2020,7,14,18.36,16.23,3.18,4.6,27.77,44,8.42
33.47381,-112.08899,2020,7,15,17.06,16.38,2.46,4.78,27.6,43.98,7.26
33.47381,-112.08899,2020,7,16,15.06,16.53,2.58,3.86,27.84,44.37,5.81
33.47381,-112.08899,2020,7,17,18.06,12.75,3.54,5.59,30.49,43.24,8.38
33.47381,-112.08899,2020,7,18,17.23,15.54,4.39,6.53,28.2,43.74,7.52
33.47381,-112.08899,2020,7,19,16.87,11.77,3.92,3.53,30.52,42.28,6.96
33.47381,-112.08899,2020,7,20,15.07,14.62,3.49,4.98,28.5,43.12,5.09
33.47381,-112.08899,2020,7,21,18.42,15.77,5.49,6.73,27.88,43.65,8.17
33.47381,-112.08899,2020,7,22,28.63,12.95,3.17,4.96,29.14,42.09,14.67
33.47381,-112.08899,2020,7,23,36.4,9.73,3.92,4.07,29.04,38.76,16.23
33.47381,-112.08899,2020,7,24,31.97,12.28,1.81,1.77,27.36,39.64,14.39
33.47381,-112.08899,2020,7,25,27.63,15.34,2.01,2.71,25.96,41.31,12.47
33.47381,-112.08899,2020,7,26,18.94,14.8,3.26,6.57,27.91,42.71,7.96
33.47381,-112.08899,2020,7,27,19.94,16.26,2.6,5.9,27.8,44.06,9.57
33.47381,-112.08899,2020,7,28,20.39,16.38,4.85,8.42,29.16,45.55,11.08
33.47381,-112.08899,2020,7,29,15.23,17.19,4.43,7.93,28.51,45.7,6.6
33.47381,-112.08899,2020,7,30,15.38,18.63,4.38,7.9,28.56,47.19,7.51
33.47381,-112.08899,2020,7,31,14.5,17.36,5.07,8.28,30.02,47.38,6.96
33.47381,-112.08899,2020,8,1,27.87,15.14,3.01,3.87,29.3,44.43,15.32
33.47381,-112.08899,2020,8,2,26.88,14.48,3.4,2.66,29.61,44.09,14.65
33.47381,-112.08899,2020,8,3,21.19,16.31,6.6,7.77,29.28,45.59,11.29
33.47381,-112.08899,2020,8,4,20.29,16.28,4.31,6.36,27.69,43.96,9.74
33.47381,-112.08899,2020,8,5,16.23,16.2,5.69,5.48,27.18,43.37,5.77
33.47381,-112.08899,2020,8,6,14.82,17.36,3.85,3,25.58,42.93,3.75
33.47381,-112.08899,2020,8,7,15.86,16.6,2.18,3.92,26.39,42.99,5.16
33.47381,-112.08899,2020,8,8,12.97,16.68,3.66,5.48,27.31,43.99,2.82
33.47381,-112.08899,2020,8,9,10.97,16.99,3.79,5.73,27.34,44.33,0.56
33.47381,-112.08899,2020,8,10,12.52,17.09,3.09,4.97,27.57,44.66,2.63
33.47381,-112.08899,2020,8,11,23.82,15.78,2.58,4.89,27.66,43.44,11.74
33.47381,-112.08899,2020,8,12,21.07,15.69,3.73,6.17,28.48,44.17,10.6
33.47381,-112.08899,2020,8,13,18.32,14.8,3.77,4.91,31.18,45.98,9.82
33.47381,-112.08899,2020,8,14,18.12,11.58,6.42,7.49,30.79,42.37,8.91
33.47381,-112.08899,2020,8,15,24.34,14.64,3.37,3.32,29.56,44.19,13.08
33.47381,-112.08899,2020,8,16,20.54,15.99,3.66,6.09,29.98,45.97,11.33
33.47381,-112.08899,2020,8,17,24.11,16.25,3.78,6.61,29.84,46.1,14
33.47381,-112.08899,2020,8,18,17.22,15.63,4.64,5.37,29.98,45.6,9.02
33.47381,-112.08899,2020,8,19,19.22,14.75,4.56,6.34,31.05,45.8,10.58
33.47381,-112.08899,2020,8,20,26.21,12.27,3.96,6.74,30.4,42.67,12.95
33.47381,-112.08899,2020,8,21,41.53,12.92,4.11,6.75,26.38,39.3,17.68
33.47381,-112.08899,2020,8,22,39.4,10.3,3.66,4.67,27.54,37.84,17.13
33.47381,-112.08899,2020,8,23,28.98,15.3,2.28,3.67,27.82,43.12,14.73
33.47381,-112.08899,2020,8,24,22.57,15.27,2.9,5.44,29.96,45.23,12.45
33.47381,-112.08899,2020,8,25,23.52,14.65,3.95,5.99,30.34,45,12.89
33.47381,-112.08899,2020,8,26,21.78,15.29,2.59,3.21,29.81,45.1,11.75
33.47381,-112.08899,2020,8,27,21.61,14.5,2.99,3.45,30.17,44.67,11.43
33.47381,-112.08899,2020,8,28,21.12,15.4,5.39,7.57,29.48,44.88,11.04
33.47381,-112.08899,2020,8,29,31.52,11.78,3.19,3.8,29.37,41.14,15.5
33.47381,-112.08899,2020,8,30,52.85,10.27,3.67,4.61,27.61,37.88,21.49
33.47381,-112.08899,2020,8,31,49.94,12.06,3.62,6.22,25.85,37.91,19.69
33.47381,-112.08899,2020,9,1,36.75,12.57,4.24,6.56,26.39,38.95,15.56
33.47381,-112.08899,2020,9,2,34.31,13.37,3.31,5.73,26.07,39.44,14.41
33.47381,-112.08899,2020,9,3,28.16,15.96,2.76,4.72,25.81,41.77,12.53
33.47381,-112.08899,2020,9,4,17.44,17.81,3.4,4.35,27.39,45.2,7.63
33.47381,-112.08899,2020,9,5,15.81,16.79,6.83,7.94,29.24,46.04,7.26
33.47381,-112.08899,2020,9,6,17.21,16.22,4.16,6.72,28.65,44.87,7.74
33.47381,-112.08899,2020,9,7,24.29,16.08,4.21,5.32,27.24,43.32,11.52
33.47381,-112.08899,2020,9,8,32.7,13.12,4.58,4.11,23.16,36.28,11.98
33.47381,-112.08899,2020,9,9,14.39,14.63,2.78,6.04,17.88,32.51,-3.86
33.47381,-112.08899,2020,9,10,15.14,15.76,3.37,4.51,17.92,33.67,-2.55
33.47381,-112.08899,2020,9,11,18.58,16.76,4.4,6.57,18.79,35.55,1.29
33.47381,-112.08899,2020,9,12,20.18,16,3.05,4.51,20.99,36.99,3.95
33.47381,-112.08899,2020,9,13,23.63,16.14,4.51,5.95,23,39.14,7.75
33.47381,-112.08899,2020,9,14,20.08,15.02,6.06,7.25,25.02,40.04,6.57
33.47381,-112.08899,2020,9,15,21.69,15.11,4.89,6.57,24.86,39.96,7.45
33.47381,-112.08899,2020,9,16,13.32,17.41,2.71,4.36,24.52,41.92,0.97
33.47381,-112.08899,2020,9,17,11.83,18.12,5.79,6.86,24.29,42.4,-0.18
33.47381,-112.08899,2020,9,18,15.8,16.31,5.28,6.8,24.9,41.2,3.53
33.47381,-112.08899,2020,9,19,19.95,14.7,5.27,6.84,25.4,40.1,6.63
33.47381,-112.08899,2020,9,20,19.49,15.93,3.26,5.03,24.89,40.82,6.27
33.47381,-112.08899,2020,9,21,20.97,13.46,3.39,5.65,26.44,39.9,7.14
33.47381,-112.08899,2020,9,22,22.94,12.4,2.29,4.06,26.87,39.26,8.36
33.47381,-112.08899,2020,9,23,18.39,15.8,2.92,6.18,24.2,40,4.7
33.47381,-112.08899,2020,9,24,15.3,16.94,3.89,8.21,24.11,41.05,2.28
33.47381,-112.08899,2020,9,25,16,16.51,3.23,5.9,24.43,40.93,2.78
33.47381,-112.08899,2020,9,26,15.78,16.7,4.2,5.07,23.22,39.92,1.91
33.47381,-112.08899,2020,9,27,16.42,16.38,3.7,5.49,22.92,39.29,2.05
33.47381,-112.08899,2020,9,28,16.55,16.88,2.76,5.69,22.72,39.6,2.55
33.47381,-112.08899,2020,9,29,12.9,15.9,7.03,9.18,23.34,39.25,-1.21
33.47381,-112.08899,2020,9,30,10.93,18.49,4.42,6.6,21.66,40.15,-3.24
33.47381,-112.08899,2020,10,1,8.25,18.87,3.53,6.21,22.2,41.07,-6.94
33.47381,-112.08899,2020,10,2,7.57,19.06,3.38,6.51,22.07,41.13,-8.35
33.47381,-112.08899,2020,10,3,8.15,18.89,3.5,6.66,21.55,40.44,-7.97
33.47381,-112.08899,2020,10,4,10.28,18.19,3.72,4.75,22.06,40.25,-4.62
33.47381,-112.08899,2020,10,5,10.38,17.54,3.48,4.24,22.55,40.09,-4.18
33.47381,-112.08899,2020,10,6,9.48,17.44,2.59,3.06,22.66,40.1,-5.14
33.47381,-112.08899,2020,10,7,9.4,17.96,3.17,4.64,20.86,38.82,-6.25
33.47381,-112.08899,2020,10,8,17.12,17.62,2.47,3.52,21.15,38.77,1.87
33.47381,-112.08899,2020,10,9,19.05,17.79,1.87,2.43,19.48,37.27,2.11
33.47381,-112.08899,2020,10,10,21.3,16.84,2.29,3.89,18.53,35.37,2.6
33.47381,-112.08899,2020,10,11,23.08,15.78,1.65,2.4,19.07,34.85,3.67
33.47381,-112.08899,2020,10,12,16.34,17.16,3.7,5.34,19.51,36.67,-0.09
33.47381,-112.08899,2020,10,13,11.59,18.6,3.22,4.72,19.71,38.31,-4.02
33.47381,-112.08899,2020,10,14,10.2,18.82,2.76,5.81,19.54,38.36,-6.26
33.47381,-112.08899,2020,10,15,18.02,18.03,2.95,5.87,19.6,37.63,1.22
33.47381,-112.08899,2020,10,16,11.72,18.06,5.34,6.47,20.46,38.52,-4.29
33.47381,-112.08899,2020,10,17,11.45,16.97,3.13,4.27,19.49,36.46,-5.59
33.47381,-112.08899,2020,10,18,11.22,18.67,3.15,3.53,18.05,36.72,-5.81
33.47381,-112.08899,2020,10,19,14.16,17.34,3.1,4.48,18.96,36.3,-2.66
33.47381,-112.08899,2020,10,20,11.52,17.96,2.37,3.19,18.54,36.5,-5.55
33.47381,-112.08899,2020,10,21,14.21,17.93,1.89,3.08,18.22,36.15,-3.22
33.47381,-112.08899,2020,10,22,26.33,15.87,1.58,2.7,18.64,34.51,5.31
33.47381,-112.08899,2020,10,23,28.23,14.4,2.29,3.49,19.54,33.94,6.22
33.47381,-112.08899,2020,10,24,33.31,13.34,1.82,2.06,18.46,31.8,7.42
33.47381,-112.08899,2020,10,25,40.3,11.7,6.89,6.59,18.13,29.83,9.01
33.47381,-112.08899,2020,10,26,30.86,9.8,4.79,6.4,9.85,19.66,-1.41
33.47381,-112.08899,2020,10,27,25.42,12.9,5.07,8.04,7.05,19.94,-6.79
33.47381,-112.08899,2020,10,28,22.67,15.42,2.68,3.9,7.04,22.45,-6.67
33.47381,-112.08899,2020,10,29,18.98,19.52,4.52,5.65,9.55,29.07,-5.56
33.47381,-112.08899,2020,10,30,21.09,16.76,4.96,7.36,13.57,30.33,-1.69
33.47381,-112.08899,2020,10,31,20.36,13.96,3.45,5.11,15.05,29.01,-1.75
33.47381,-112.08899,2020,11,1,20.26,15.95,3.39,3.55,19.16,35.11,1.39
33.47381,-112.08899,2020,11,2,17.56,13.12,4.82,4.55,21.14,34.26,-0.63
33.47381,-112.08899,2020,11,3,20.39,15.4,3.2,4.82,18.55,33.95,0.59
33.47381,-112.08899,2020,11,4,19.94,15.53,3.66,6.61,18,33.54,0.12
33.47381,-112.08899,2020,11,5,16.79,19.41,3.6,6.15,17.06,36.47,-1.26
33.47381,-112.08899,2020,11,6,15.05,10.97,3.35,5.69,21.63,32.6,-2.64
33.47381,-112.08899,2020,11,7,37.15,10.82,6.36,4.98,12.56,23.38,3.99
33.47381,-112.08899,2020,11,8,47.03,11.12,7.01,7.89,8.91,20.03,3.05
33.47381,-112.08899,2020,11,9,43.87,9.61,5.46,8.04,7.33,16.94,-0.05
33.47381,-112.08899,2020,11,10,24.96,12.67,2.41,3.81,6.42,19.09,-7.63
33.47381,-112.08899,2020,11,11,19.93,16.31,3.64,6.51,5.09,21.4,-9.43
33.47381,-112.08899,2020,11,12,16.7,13.56,2,3.34,8.48,22.04,-9.86
33.47381,-112.08899,2020,11,13,17.79,14.96,1.95,3.03,9.89,24.85,-8.15
33.47381,-112.08899,2020,11,14,21.6,14.17,3.07,5.69,10.73,24.9,-5.66
33.47381,-112.08899,2020,11,15,14.4,19.84,4.11,7.53,7.98,27.82,-10.46
33.47381,-112.08899,2020,11,16,15.7,21.19,4.62,7.02,11.97,33.16,-6.36
33.47381,-112.08899,2020,11,17,14.63,18.31,4.39,8.47,13.78,32.09,-5.93
33.47381,-112.08899,2020,11,18,23.37,15.95,2.69,2.51,15.58,31.52,0.47
33.47381,-112.08899,2020,11,19,22.99,13.78,2.62,2.8,16.71,30.49,0.32
33.47381,-112.08899,2020,11,20,25.36,13.89,1.47,3.14,17.41,31.29,2.06
33.47381,-112.08899,2020,11,21,31.06,12.36,2.13,3.98,17.17,29.54,4.38
33.47381,-112.08899,2020,11,22,29.53,12.7,1.31,2.98,15.78,28.48,2.41
33.47381,-112.08899,2020,11,23,23.78,12.82,4.22,5.25,13.74,26.56,-2.54
33.47381,-112.08899,2020,11,24,25.92,12.48,3.3,6.39,9.79,22.26,-4.26
33.47381,-112.08899,2020,11,25,19.65,14.86,1.83,2.83,7.15,22.01,-8.62
33.47381,-112.08899,2020,11,26,21.33,13.22,3.39,6.76,8.82,22.04,-7.87
33.47381,-112.08899,2020,11,27,28.41,13.96,2.09,3.9,4.69,18.64,-6.62
33.47381,-112.08899,2020,11,28,29,15.73,3.73,6.48,5.39,21.12,-5.45
33.47381,-112.08899,2020,11,29,20.41,17.94,3.83,7.28,5.64,23.58,-9.17
33.47381,-112.08899,2020,11,30,22.67,12.95,6.29,8.08,9.36,22.31,-6.72
33.47381,-112.08899,2020,12,1,20.56,16.3,2.42,5.17,6.14,22.43,-9.15
33.47381,-112.08899,2020,12,2,16.64,15.18,3.58,5.64,5.08,20.26,-13.12
33.47381,-112.08899,2020,12,3,18.51,13.18,7.19,10.54,5.44,18.62,-11.98
33.47381,-112.08899,2020,12,4,14.7,16.3,2.97,6.04,3.01,19.31,-15.52
33.47381,-112.08899,2020,12,5,15.25,17.14,3.34,6.23,4.62,21.76,-13.69
33.47381,-112.08899,2020,12,6,19.52,17.3,4.11,6.96,6.11,23.41,-9.47
33.47381,-112.08899,2020,12,7,15.32,17.68,3.61,4.26,7.84,25.52,-11.34
33.47381,-112.08899,2020,12,8,14.41,15,5.08,7.75,10.39,25.39,-10.88
33.47381,-112.08899,2020,12,9,15.99,16.91,2.83,5.87,9.02,25.94,-9.42
33.47381,-112.08899,2020,12,10,74.05,6.62,3.06,5.97,8.76,15.38,7.63
33.47381,-112.08899,2020,12,11,62.65,11.28,2.13,2.92,7.5,18.78,5.5
33.47381,-112.08899,2020,12,12,50.06,12.28,4.55,7.37,6.35,18.63,1.61
33.47381,-112.08899,2020,12,13,30.2,13.76,4.94,5.68,1.05,14.81,-9.15
33.47381,-112.08899,2020,12,14,34.42,12.53,3.59,4.53,4.03,16.56,-6.1
33.47381,-112.08899,2020,12,15,37.2,13.82,2.79,3.66,2.5,16.32,-5.48
33.47381,-112.08899,2020,12,16,29.53,16.42,3.85,7.19,1.51,17.93,-8.24
33.47381,-112.08899,2020,12,17,34.66,12.68,3.04,5.97,3.69,16.37,-5.36
33.47381,-112.08899,2020,12,18,35.03,13.17,1.88,2.22,5.33,18.5,-3.97
33.47381,-112.08899,2020,12,19,32.76,15.65,2.93,5.95,3.46,19.12,-5.51
33.47381,-112.08899,2020,12,20,30.35,18.7,4.23,7.45,2.65,21.36,-6.29
33.47381,-112.08899,2020,12,21,26.79,19.15,4.78,8.1,5.1,24.26,-5.56
33.47381,-112.08899,2020,12,22,25.9,14.75,2.8,4.21,6.59,21.34,-6.39
33.47381,-112.08899,2020,12,23,22.74,15.29,5.53,10.44,4.87,20.16,-9.13
33.47381,-112.08899,2020,12,24,18.87,13.77,4.51,7.88,3.33,17.1,-13.64
33.47381,-112.08899,2020,12,25,20.2,14.18,4.84,8.5,6.72,20.9,-9.81
