LAT,LON,YEAR,MO,DY,RH2M,T2M_RANGE,WS10M_RANGE,WS50M_RANGE,T2M_MIN,T2M_MAX,T2MDEW
30.32191,-97.76279,2020,4,9,79.83,13.27,5,6.94,19.09,32.36,20.22
30.32191,-97.76279,2020,4,10,77.22,8.85,4.01,3.18,15.6,24.45,15.46
30.32191,-97.76279,2020,4,11,85.62,12.31,5,5.12,14.75,27.06,18.66
30.32191,-97.76279,2020,4,12,60.43,15.61,6.85,7.37,12.11,27.72,14.27
30.32191,-97.76279,2020,4,13,54.87,13.2,6.5,8.5,5.52,18.71,2.87
30.32191,-97.76279,2020,4,14,62.89,12.4,3.65,2.71,5.62,18.03,4.73
30.32191,-97.76279,2020,4,15,60.46,15.83,3.73,6.5,4.66,20.49,4.96
30.32191,-97.76279,2020,4,16,64.09,17.35,3.83,5.99,6.65,24,9.49
30.32191,-97.76279,2020,4,17,85.18,12.11,4.61,6.12,11.05,23.17,14.53
30.32191,-97.76279,2020,4,18,83.25,11.06,4.44,5.41,9.8,20.86,12.31
30.32191,-97.76279,2020,4,19,65.59,16.7,6.47,7.75,14.78,31.48,15.15
30.32191,-97.76279,2020,4,20,58.68,19.58,3.16,7.74,12.3,31.88,13.22
30.32191,-97.76279,2020,4,21,74.1,13.49,4.86,8.08,16.27,29.75,17.98
30.32191,-97.76279,2020,4,22,79.58,12.38,4.64,4.12,17.04,29.42,19.29
30.32191,-97.76279,2020,4,23,51.67,17,3.33,5.21,13.82,30.82,11.72
30.32191,-97.76279,2020,4,24,48.53,20.22,6.55,6.38,14.94,35.16,12.94
30.32191,-97.76279,2020,4,25,50.33,13.39,5.67,5.89,14.39,27.78,9.48
30.32191,-97.76279,2020,4,26,46.33,15.91,3.84,7.68,14.41,30.32,9.33
30.32191,-97.76279,2020,4,27,62.58,18.52,5.51,5.11,13.76,32.28,15.83
30.32191,-97.76279,2020,4,28,79.19,9.16,2.89,3.57,20.95,30.1,21.32
30.32191,-97.76279,2020,4,29,59.43,14.28,8.29,9.52,13.64,27.92,13.75
30.32191,-97.76279,2020,4,30,44.64,18.47,3.17,8,11.99,30.46,8.44
30.32191,-97.76279,2020,5,1,51.97,18.73,3.53,4.64,13.61,32.35,12.39
30.32191,-97.76279,2020,5,2,66.94,17.27,3.33,2.84,16.85,34.13,18.27
30.32191,-97.76279,2020,5,3,60.83,14.73,3.01,4.11,19.8,34.52,17.94
30.32191,-97.76279,2020,5,4,58.06,15.83,2.7,3.3,20.16,35.99,18.16
30.32191,-97.76279,2020,5,5,66.46,11.21,6.85,8.46,19.82,31.02,18.45
30.32191,-97.76279,2020,5,6,42.67,14.41,3.87,2.76,16.83,31.24,9.62
30.32191,-97.76279,2020,5,7,62.65,16.94,7.99,10.24,14.91,31.85,16.46
30.32191,-97.76279,2020,5,8,61.72,12.39,7,7.75,15.65,28.04,15.35
30.32191,-97.76279,2020,5,9,50.44,13.09,4.71,5.31,13.52,26.61,8.73
30.32191,-97.76279,2020,5,10,47.56,16.54,3.71,6.48,11.94,28.48,8.53
30.32191,-97.76279,2020,5,11,59.57,17.2,4.57,6.05,12.92,30.12,13.86
30.32191,-97.76279,2020,5,12,89.28,4.9,3.91,3.56,19.77,24.68,19.67
30.32191,-97.76279,2020,5,13,77.22,9.98,2.62,2.74,20.03,30.01,20.22
30.32191,-97.76279,2020,5,14,71.03,11.68,2.43,4.01,20.58,32.26,20.33
30.32191,-97.76279,2020,5,15,86.73,7.8,3.43,5.55,20.21,28.02,21.77
30.32191,-97.76279,2020,5,16,82.88,9.57,6.05,7.62,16.78,26.34,19.21
30.32191,-97.76279,2020,5,17,66.24,13.41,2.78,4.39,16.15,29.56,16.14
30.32191,-97.76279,2020,5,18,63.69,15.13,2.87,6.29,17.69,32.82,18.03
30.32191,-97.76279,2020,5,19,67.78,15.8,2.78,3.41,19.02,34.82,20.57
30.32191,-97.76279,2020,5,20,70.55,13.96,2.56,3.91,20.05,34.01,21.19
30.32191,-97.76279,2020,5,21,78.05,8.99,3.48,3.05,21.49,30.47,21.52
30.32191,-97.76279,2020,5,22,76.15,9.45,3.76,2.48,21.64,31.09,21.92
30.32191,-97.76279,2020,5,23,75.71,7.72,4.13,2.94,22.37,30.09,21.51
30.32191,-97.76279,2020,5,24,81.88,8.59,4.16,5.53,21.65,30.24,22.09
30.32191,-97.76279,2020,5,25,81.2,5.84,3.46,4.57,19.2,25.04,18.55
30.32191,-97.76279,2020,5,26,68.12,10.73,3.95,6.1,17.24,27.97,16.22
30.32191,-97.76279,2020,5,27,69.58,15.29,3.24,5.72,15.53,30.81,17.87
30.32191,-97.76279,2020,5,28,78.42,12.33,1.66,4.8,18.41,30.74,20.45
30.32191,-97.76279,2020,5,29,71,10.13,4.48,4.9,19.15,29.27,18.23
30.32191,-97.76279,2020,5,30,66.55,13.23,2.4,2.08,16.67,29.89,17.38
30.32191,-97.76279,2020,5,31,80.66,7.82,3.07,2.36,19.85,27.66,20.33
30.32191,-97.76279,2020,6,1,80.74,7.56,2.64,1.86,20.17,27.73,20.44
30.32191,-97.76279,2020,6,2,73.47,11.63,2.88,3.59,19.86,31.48,20.58
30.32191,-97.76279,2020,6,3,69.17,12.64,2.61,5.14,20.41,33.04,20.73
30.32191,-97.76279,2020,6,4,67.77,12.58,2.25,4.55,21.77,34.35,21.58
30.32191,-97.76279,2020,6,5,64.55,12.49,1.98,3.02,22.35,34.84,21.1
30.32191,-97.76279,2020,6,6,59.75,14.79,2.51,4.33,21.39,36.18,20.58
30.32191,-97.76279,2020,6,7,59.27,13.6,1.32,2.34,22.51,36.11,20.5
30.32191,-97.76279,2020,6,8,52.79,14.18,6.03,8.99,23.74,37.93,19.79
30.32191,-97.76279,2020,6,9,56.01,15.4,4.77,6.75,22.62,38.02,20.55
30.32191,-97.76279,2020,6,10,34.89,18.77,3.78,5.34,16.54,35.31,9.13
30.32191,-97.76279,2020,6,11,36.61,17.27,2.8,3.53,18.33,35.6,10.68
30.32191,-97.76279,2020,6,12,45.31,17.76,2.71,3.53,17.15,34.91,13.5
30.32191,-97.76279,2020,6,13,43.68,16.71,3.27,3.05,18.49,35.21,13.34
30.32191,-97.76279,2020,6,14,45.72,15.45,3.63,6.11,19.5,34.95,14.51
30.32191,-97.76279,2020,6,15,54.89,15.19,4.25,5.82,20.63,35.82,18.26
30.32191,-97.76279,2020,6,16,54.96,13.36,4.09,5.88,21.95,35.31,18.16
30.32191,-97.76279,2020,6,17,48.81,16.86,3.59,5.47,19.52,36.38,16.26
30.32191,-97.76279,2020,6,18,62.85,12.92,3.14,3.03,21.71,34.63,20.37
30.32191,-97.76279,2020,6,19,66.66,10.59,2.42,2.44,23.65,34.23,21.33
30.32191,-97.76279,2020,6,20,66.25,11.69,2.93,3.92,23.07,34.76,21.74
30.32191,-97.76279,2020,6,21,66.68,10.7,2.72,2.83,23.45,34.15,21.76
30.32191,-97.76279,2020,6,22,71.36,10.08,3.32,3.14,23.69,33.77,22.52
30.32191,-97.76279,2020,6,23,84.93,7.33,3.04,2.58,22.42,29.75,22.53
30.32191,-97.76279,2020,6,24,76.02,9.77,5.52,7.16,21.45,31.22,21.58
30.32191,-97.76279,2020,6,25,83.03,5.1,5.03,7.61,22.39,27.49,22.11
30.32191,-97.76279,2020,6,26,79.11,6.38,5.61,5.31,21.97,28.35,21.15
30.32191,-97.76279,2020,6,27,72.34,11.2,4.9,5.11,22.19,33.4,21.81
30.32191,-97.76279,2020,6,28,79.52,6.42,6.19,6.62,24.02,30.45,22.8
30.32191,-97.76279,2020,6,29,77.05,6.81,2.01,1.44,24.49,31.3,23.15
30.32191,-97.76279,2020,6,30,76.03,6.42,3.56,2.27,24.79,31.2,23.04
30.32191,-97.76279,2020,7,1,70.8,8.67,3.4,2.8,24.74,33.42,23.1
30.32191,-97.76279,2020,7,2,58.58,13.4,2.9,3.28,23.89,37.28,21.06
30.32191,-97.76279,2020,7,3,54.98,15.9,2.32,4.62,22.06,37.96,19.65
30.32191,-97.76279,2020,7,4,51.44,16.86,3.02,6.35,22.14,38.99,19.19
30.32191,-97.76279,2020,7,5,56.72,13.45,2.76,5.85,23.77,37.23,20.7
30.32191,-97.76279,2020,7,6,61.12,10.15,2.29,4.32,24.89,35.03,21.28
30.32191,-97.76279,2020,7,7,64.51,9.69,2.06,4.12,24.99,34.67,21.95
30.32191,-97.76279,2020,7,8,63.53,11.12,2.62,3.82,24.75,35.87,22.27
30.32191,-97.76279,2020,7,9,61.85,13.19,2.72,2.31,24.44,37.63,22.59
30.32191,-97.76279,2020,7,10,57.19,13.51,2.38,4.83,25.01,38.52,21.85
30.32191,-97.76279,2020,7,11,50.25,15.38,2.87,5.71,24.96,40.33,20.33
30.32191,-97.76279,2020,7,12,48.79,16.51,3.13,5.66,24.36,40.87,20.57
30.32191,-97.76279,2020,7,13,42.42,17.72,3.77,6.13,25.18,42.9,19.04
30.32191,-97.76279,2020,7,14,45.03,17.1,2.81,3.36,24.32,41.42,19
30.32191,-97.76279,2020,7,15,46.77,13.05,2.53,4.5,25.47,38.52,18.78
30.32191,-97.76279,2020,7,16,47.97,14.14,2.84,4.15,24.72,38.86,19.14
30.32191,-97.76279,2020,7,17,51.59,14.43,5.28,5.26,24.47,38.91,20.28
30.32191,-97.76279,2020,7,18,51.97,12.99,3.33,4.7,24.36,37.35,19.71
30.32191,-97.76279,2020,7,19,49.09,13.64,4.5,5.59,23.8,37.44,18.82
30.32191,-97.76279,2020,7,20,52.49,12.73,5.87,7.17,24.69,37.43,20.03
30.32191,-97.76279,2020,7,21,62.46,9.05,2.02,3.57,25.17,34.22,21.65
30.32191,-97.76279,2020,7,22,60.43,8.92,3.17,5.25,25.16,34.07,21.33
30.32191,-97.76279,2020,7,23,53.1,12.38,4.14,5.41,24.62,37,20.58
30.32191,-97.76279,2020,7,24,51.72,12.08,5.94,5.46,25.53,37.62,20.51
30.32191,-97.76279,2020,7,25,63.91,11.59,4.92,5.7,24.2,35.78,21.8
30.32191,-97.76279,2020,7,26,71.2,10.77,2.83,2.83,23.43,34.2,22.65
30.32191,-97.76279,2020,7,27,64.39,12.05,3.02,5.14,23.51,35.56,21.96
30.32191,-97.76279,2020,7,28,64.17,11.09,3.36,5.47,24.28,35.37,22
30.32191,-97.76279,2020,7,29,65.65,12.09,4.12,3.25,23.74,35.84,22.2
30.32191,-97.76279,2020,7,30,62.4,12.03,3.97,3.47,24.59,36.61,22.2
30.32191,-97.76279,2020,7,31,69.09,10.52,4.39,5.39,24.8,35.32,23.45
30.32191,-97.76279,2020,8,1,57.76,13.32,2.46,2.35,23.71,37.03,20.61
30.32191,-97.76279,2020,8,2,53.81,15.21,1.57,3.65,22.61,37.82,19.73
30.32191,-97.76279,2020,8,3,58,14.66,2.34,4.62,23.09,37.75,21.07
30.32191,-97.76279,2020,8,4,53.21,13.44,3.74,6.67,24.48,37.91,20.2
30.32191,-97.76279,2020,8,5,45.02,15.83,3.26,3.49,23.53,39.36,18.08
30.32191,-97.76279,2020,8,6,48.26,15.88,3.84,3.83,23.25,39.13,18.99
30.32191,-97.76279,2020,8,7,50.09,15.34,3.82,3.89,23.54,38.87,19.69
30.32191,-97.76279,2020,8,8,51.02,15.13,4.39,4.86,23.78,38.92,20.21
30.32191,-97.76279,2020,8,9,48.53,13.62,2.92,3.36,25.31,38.94,19.58
30.32191,-97.76279,2020,8,10,51.19,14.88,3.6,3.99,24.47,39.35,20.54
30.32191,-97.76279,2020,8,11,51.41,13.66,3.35,4.18,25.69,39.35,21.09
30.32191,-97.76279,2020,8,12,48.14,14.73,3.05,3.73,25.33,40.06,20.29
30.32191,-97.76279,2020,8,13,43.06,15.35,2.38,4.68,25.37,40.72,18.52
30.32191,-97.76279,2020,8,14,40.49,17.75,3.12,5.19,24.54,42.29,17.84
30.32191,-97.76279,2020,8,15,39.65,16.37,3.56,5.93,25.48,41.85,17.96
30.32191,-97.76279,2020,8,16,39.78,16.22,3.82,6.14,25.18,41.4,17.77
30.32191,-97.76279,2020,8,17,43.34,11.1,3.46,4.83,25.49,36.59,17.01
30.32191,-97.76279,2020,8,18,34.64,14.63,3.81,4.16,24.87,39.5,14.44
30.32191,-97.76279,2020,8,19,30.26,16.51,4.61,6.01,22.68,39.2,11.15
30.32191,-97.76279,2020,8,20,35.31,16.25,2.25,4.89,21.86,38.11,13.16
30.32191,-97.76279,2020,8,21,42.99,15.36,2.91,4.95,23.75,39.11,17.54
30.32191,-97.76279,2020,8,22,68.33,9.09,3.5,4.92,23.4,32.49,21.38
30.32191,-97.76279,2020,8,23,57.33,13.83,4.31,4.97,21.75,35.58,19.25
30.32191,-97.76279,2020,8,24,54.85,12.53,3.67,3.77,23.35,35.87,19.38
30.32191,-97.76279,2020,8,25,51.41,13.92,3.15,4.77,23.24,37.16,19.12
30.32191,-97.76279,2020,8,26,63.69,11.8,3.45,3.94,24.29,36.09,22.45
30.32191,-97.76279,2020,8,27,55.87,13.59,4.26,7.17,24.36,37.95,21.13
30.32191,-97.76279,2020,8,28,54.05,14.68,3.82,6.38,25.73,40.41,22.2
30.32191,-97.76279,2020,8,29,49.59,14.08,3.1,5.54,26.25,40.33,20.67
30.32191,-97.76279,2020,8,30,54.75,13.77,4.24,5.35,25.76,39.53,22.05
30.32191,-97.76279,2020,8,31,58.73,10.58,2.56,3.06,27.24,37.82,22.93
30.32191,-97.76279,2020,9,1,65.61,6.39,2.85,3.01,27.64,34.03,23.69
30.32191,-97.76279,2020,9,2,76.87,5.74,5.42,6.16,25.9,31.64,23.99
30.32191,-97.76279,2020,9,3,79.38,6.49,2.34,3.16,25.17,31.65,23.84
30.32191,-97.76279,2020,9,4,88.9,4.11,2.07,2.92,23.34,27.44,23.38
30.32191,-97.76279,2020,9,5,81.08,7.06,2.36,1.74,22.92,29.98,22
30.32191,-97.76279,2020,9,6,73.15,8.94,1.47,3.07,22.31,31.26,21.3
30.32191,-97.76279,2020,9,7,61.1,13.58,3.56,4.53,20.95,34.53,19.2
30.32191,-97.76279,2020,9,8,81.99,6.64,3.88,4.04,23.17,29.8,22.5
30.32191,-97.76279,2020,9,9,91.55,10.53,4.16,4.5,17.8,28.33,23.51
30.32191,-97.76279,2020,9,10,85.86,6.49,3.04,2.77,13.81,20.31,14.57
30.32191,-97.76279,2020,9,11,81.19,12.83,3.55,3.18,15.61,28.44,18.59
30.32191,-97.76279,2020,9,12,75.42,11.78,1.7,3.69,19.77,31.55,20.8
30.32191,-97.76279,2020,9,13,71.68,11.45,3.98,3.09,21.07,32.52,21.02
30.32191,-97.76279,2020,9,14,73.41,9.54,2.96,1.47,21.47,31,20.8
30.32191,-97.76279,2020,9,15,74.59,8.92,2.94,3.71,22.07,30.99,21.39
30.32191,-97.76279,2020,9,16,74.32,8.61,1.85,2.6,22.05,30.67,21.26
30.32191,-97.76279,2020,9,17,76.95,8.24,3.52,2.37,21.97,30.21,21.07
30.32191,-97.76279,2020,9,18,67.36,10.33,3.86,3.46,20.19,30.53,18.21
30.32191,-97.76279,2020,9,19,67.97,11.21,2.98,1.7,17.43,28.64,16.33
30.32191,-97.76279,2020,9,20,64.62,13.5,3.71,2.91,14.69,28.19,14.56
30.32191,-97.76279,2020,9,21,82.56,6.32,5.05,4.84,18.81,25.12,18.06
30.32191,-97.76279,2020,9,22,85.55,7.84,2.31,2.2,18.55,26.38,19.37
30.32191,-97.76279,2020,9,23,79.79,9.48,4.83,3.59,18.68,28.16,18.86
30.32191,-97.76279,2020,9,24,76.22,10.91,2.63,2.48,16.79,27.71,17.42
30.32191,-97.76279,2020,9,25,72.48,15.16,2.76,6.65,15.48,30.64,17.32
30.32191,-97.76279,2020,9,26,73.25,14.51,3.84,4.73,17.6,32.11,19.69
30.32191,-97.76279,2020,9,27,74.6,10.99,6.2,6.03,22.71,33.7,22.48
30.32191,-97.76279,2020,9,28,47.59,12.15,7.75,8.38,14.25,26.4,9.23
30.32191,-97.76279,2020,9,29,36.7,16.89,4.48,7.64,10.97,27.85,4.31
30.32191,-97.76279,2020,9,30,38.33,19.32,1.61,3.24,11.57,30.89,5.75
30.32191,-97.76279,2020,10,1,45.38,18.88,2.44,6.07,12.93,31.82,9.1
30.32191,-97.76279,2020,10,2,50.99,15.97,2.33,5,12.5,28.47,9.3
30.32191,-97.76279,2020,10,3,59.56,17.51,3.42,5.97,12.36,29.87,12.57
30.32191,-97.76279,2020,10,4,67.86,16.09,2.3,4.68,14.95,31.04,16.4
30.32191,-97.76279,2020,10,5,62.18,16,2.83,7.16,14.61,30.61,14.43
30.32191,-97.76279,2020,10,6,68.48,15.44,1.87,3.32,16.26,31.7,17.32
30.32191,-97.76279,2020,10,7,58.22,15.02,3.34,5.12,17.14,32.17,15.27
30.32191,-97.76279,2020,10,8,67.38,14.75,2.23,4.47,16.02,30.76,17.76
30.32191,-97.76279,2020,10,9,73.42,11.27,4.21,3.96,20.83,32.09,20.49
30.32191,-97.76279,2020,10,10,63.31,15.72,2.86,6.41,19.17,34.9,18.39
30.32191,-97.76279,2020,10,11,61.33,17.74,3.05,5.59,18.66,36.4,18.53
30.32191,-97.76279,2020,10,12,53.72,13.72,3.49,2.36,17.61,31.32,14.28
30.32191,-97.76279,2020,10,13,44.43,17.23,2.3,5.67,14.02,31.26,8.97
30.32191,-97.76279,2020,10,14,56.42,17.02,4.48,7.57,16.74,33.77,15.31
30.32191,-97.76279,2020,10,15,65.07,15.41,5.79,8.26,16.78,32.19,17.28
30.32191,-97.76279,2020,10,16,48.97,11.62,6.53,6.34,13.63,25.24,7.29
30.32191,-97.76279,2020,10,17,73.09,15.53,4.88,5.59,13.13,28.66,15.66
30.32191,-97.76279,2020,10,18,64.43,12.9,4.09,3.54,20.67,33.57,18.53
30.32191,-97.76279,2020,10,19,68.79,12.52,3.4,5.29,20.87,33.38,20.24
30.32191,-97.76279,2020,10,20,65.41,10.12,2.03,2.81,21.72,31.84,19.04
30.32191,-97.76279,2020,10,21,67.39,11.39,3.11,3.87,20.69,32.08,19.13
30.32191,-97.76279,2020,10,22,67.77,12.84,3.4,4.59,19.73,32.58,19.29
30.32191,-97.76279,2020,10,23,75.97,19.63,9.8,11.67,11.58,31.21,16.8
30.32191,-97.76279,2020,10,24,50.93,12.18,6.87,8.65,10.21,22.39,5.29
30.32191,-97.76279,2020,10,25,69.35,18.64,3.72,4.82,12.25,30.88,15.64
30.32191,-97.76279,2020,10,26,83.13,18.11,7,8.78,6.91,25.02,14.98
30.32191,-97.76279,2020,10,27,79.16,6.26,2.34,2.81,4.99,11.25,4.11
30.32191,-97.76279,2020,10,28,55.6,13.69,4.42,1.58,4.25,17.94,1.09
30.32191,-97.76279,2020,10,29,56.08,11.69,6.71,5,6.58,18.27,3.03
30.32191,-97.76279,2020,10,30,51.21,17.09,2.74,6.08,4.73,21.82,2.58
30.32191,-97.76279,2020,10,31,48.85,18.1,2.5,5.14,6.91,25.02,4.33
30.32191,-97.76279,2020,11,1,52.08,13.42,4.12,4.24,10.53,23.95,6.4
30.32191,-97.76279,2020,11,2,40.46,17.6,1.83,5.68,7.23,24.82,1.66
30.32191,-97.76279,2020,11,3,39.28,18.13,2.11,5.88,8.69,26.83,2.17
30.32191,-97.76279,2020,11,4,63.67,18.18,2.93,5.01,8.47,26.65,10.21
30.32191,-97.76279,2020,11,5,69.97,15.56,2.76,4.65,12.8,28.37,14.25
30.32191,-97.76279,2020,11,6,67.54,13.04,2.39,5.17,14.14,27.18,13.58
30.32191,-97.76279,2020,11,7,61.14,14.68,3.87,7.71,12.97,27.65,11.66
30.32191,-97.76279,2020,11,8,67.81,15.19,2.7,4.66,13.7,28.89,14.45
30.32191,-97.76279,2020,11,9,66.92,14.15,3.75,3.12,15.94,30.09,15.57
30.32191,-97.76279,2020,11,10,67.98,12.12,2.54,4.62,14.64,26.76,14.6
30.32191,-97.76279,2020,11,11,46.45,17.53,2.24,5.98,10.79,28.32,6.75
30.32191,-97.76279,2020,11,12,61.51,15.92,2.53,3.6,13.15,29.07,12.89
30.32191,-97.76279,2020,11,13,72.25,12.16,4.64,7.02,16.46,28.63,16.94
30.32191,-97.76279,2020,11,14,68.38,10.93,5.45,3.77,20.01,30.94,18.25
30.32191,-97.76279,2020,11,15,32.43,13.55,6.66,5.94,9.47,23.02,-0.4
30.32191,-97.76279,2020,11,16,33.16,17.52,2.41,5.52,6.26,23.78,-2.26
30.32191,-97.76279,2020,11,17,32.27,17.77,2.8,2.46,7.16,24.94,-1.92
30.32191,-97.76279,2020,11,18,53.61,17.29,4.19,7.77,8.85,26.13,6.75
30.32191,-97.76279,2020,11,19,68.6,15.88,2.93,4.26,11.53,27.42,12.81
30.32191,-97.76279,2020,11,20,71.1,15.22,2.5,4.56,12.88,28.1,14.68
30.32191,-97.76279,2020,11,21,69.07,11.3,2.69,4.2,16.07,27.37,15.1
30.32191,-97.76279,2020,11,22,71.59,13.35,6.74,8.96,12.55,25.89,14.44
30.32191,-97.76279,2020,11,23,74.17,12.11,3.29,5.01,10.17,22.28,10.85
30.32191,-97.76279,2020,11,24,76.3,13.37,7.9,7.85,15.08,28.46,17.33
30.32191,-97.76279,2020,11,25,44.73,13.26,4.22,5.54,9.62,22.88,3.26
30.32191,-97.76279,2020,11,26,64.04,17.09,3.49,4.26,7.89,24.98,9.5
30.32191,-97.76279,2020,11,27,77.19,10.52,4.7,5.09,12.84,23.35,13.97
30.32191,-97.76279,2020,11,28,87.04,6.2,3.85,5.46,10.43,16.64,11.18
30.32191,-97.76279,2020,11,29,70.1,9.73,4.59,4.27,6.1,15.83,4.75
30.32191,-97.76279,2020,11,30,38.1,11.84,6.54,8.86,1.58,13.42,-6.83
30.32191,-97.76279,2020,12,1,52.71,17.17,4.41,4.76,-1.27,15.9,-1.56
30.32191,-97.76279,2020,12,2,75.11,13.49,5.09,7.21,3.63,17.12,6.85
30.32191,-97.76279,2020,12,3,59.14,12.42,5.16,4.4,1.48,13.9,-0.71
30.32191,-97.76279,2020,12,4,57.51,13.85,3.26,5.27,0.46,14.32,-0.83
30.32191,-97.76279,2020,12,5,60.75,11.5,2.64,5.54,2.43,13.93,0.72
30.32191,-97.76279,2020,12,6,60.7,15.16,3.33,3.4,2.85,18.01,1.9
30.32191,-97.76279,2020,12,7,50.65,16.2,4.03,6.64,3.96,20.16,1.16
30.32191,-97.76279,2020,12,8,41.72,19.22,4.38,7.41,5.21,24.42,1.15
30.32191,-97.76279,2020,12,9,41.4,20.7,2.71,6.97,5.69,26.39,0.92
30.32191,-97.76279,2020,12,10,65.72,17.63,3.87,5.31,6.28,23.91,8.12
30.32191,-97.76279,2020,12,11,86.7,11.61,3.5,6.01,10.51,22.12,14.24
30.32191,-97.76279,2020,12,12,67.9,10.73,3.67,3.61,6.37,17.1,5.19
30.32191,-97.76279,2020,12,13,70.51,16.77,10.87,12.11,3.23,20,6
30.32191,-97.76279,2020,12,14,64.77,11.63,6.5,9.25,-0.52,11.11,-1.52
30.32191,-97.76279,2020,12,15,73.62,15.12,4.9,8.47,1.05,16.17,3.09
30.32191,-97.76279,2020,12,16,59.17,12.84,3.67,4.61,-0.21,12.64,-2.53
30.32191,-97.76279,2020,12,17,56.85,17.49,3.33,7.59,-0.41,17.08,-1.25
30.32191,-97.76279,2020,12,18,87.88,16.79,4.45,5.61,2.12,18.9,9.08
30.32191,-97.76279,2020,12,19,82.52,13.55,6.03,6.82,6.08,19.62,10.01
30.32191,-97.76279,2020,12,20,54,17.05,2.44,3.06,3.43,20.48,1.98
30.32191,-97.76279,2020,12,21,49.68,15.73,3.86,7.01,6.99,22.71,2.52
30.32191,-97.76279,2020,12,22,80.09,15.24,4.06,5.71,7.11,22.36,10.96
30.32191,-97.76279,2020,12,23,65.91,19.87,7.24,10.21,5.03,24.89,9.85
30.32191,-97.76279,2020,12,24,33.42,13.18,6.98,6.5,-0.1,13.08,-9.42
30.32191,-97.76279,2020,12,25,38.33,18.71,4.39,8.69,1.3,20.02,-4.29
30.32191,-97.76279,2020,12,26,49.63,16.52,4.12,5.73,3.39,19.91,1
